"","Time","Wstart","A","h","S.day","Fit","Beh","S.cum","W","iter_index","seeds"
"825",45,"7.6",26,"o",0.909052921251075,0.0165724270160492,0,0.0122499083473327,18.6,3,3
"826",46,"7.6",26,"o",0.9093423054937,0.0182304315058375,0,0.01113935989865,19.2,3,3
"827",47,"7.6",26,"o",0.909619640766994,0.020047930680999,0,0.0101325805493843,19.8,3,3
"828",48,"7.6",26,"o",0.90988577081223,0.0220399052334605,0,0.00921949086349353,20.4,3,3
"829",49,"7.6",26,"o",0.910141457695178,0.0242227166755077,0,0.00839104085370738,21,3,3
"830",50,"7.6",26,"o",0.910387391777786,0.0266142328433744,0,0.00763909779710751,21.6,3,3
"831",51,"7.6",26,"o",0.910624200233944,0.0292339646657481,0,0.00695634732199991,22.2,3,3
"832",52,"7.6",26,"o",0.910852454354861,0.0321032151992422,0,0.00633620603158848,22.8,3,3
"833",53,"7.6",26,"o",0.911072675842958,0.0352452420210914,0,0.0057727441838916,23.4,3,3
"834",54,"7.6",26,"o",0.911285342256234,0.0386854341652616,0,0.00526061715937535,24,3,3
"835",55,"7.6",26,"o",0.911490891735878,0.0424515048925082,0,0.00479500462568009,24.6,3,3
"836",56,"7.6",26,"o",0.911689727126345,0.0465737016983921,0,0.00437155645875585,25.2,3,3
"837",57,"7.6",26,"o",0.911882219578442,0.0510850350866549,0,0.00398634460662276,25.8,3,3
"838",58,"7.6",26,"o",0.912068711710574,0.0560215277695305,0,0.00363582018979681,26.4,3,3
"839",59,"7.6",26,"o",0.912249520391051,0.0614224861024591,0,0.00331677522437024,27,3,3
"840",60,"7.6",26,"o",NA,NA,NA,NA,27.6,3,3
"841",1,"8.2",1,"a",0.889524347486012,0.000244680922078542,1,0.889524347486012,8.2,3,3
"842",2,"8.2",2,"n",0.911246292760133,0.000275069392726644,0,0.810575763966505,8.2,3,3
"843",3,"8.2",2,"n",0.911544790047371,0.00030186064394673,0,0.738876114582335,8.4,3,3
"844",4,"8.2",2,"n",0.911833794688491,0.000331152837734987,0,0.673732211364299,8.6,3,3
"845",5,"8.2",2,"n",0.91211381828298,0.000363172367227427,0,0.614520459807727,8.8,3,3
"846",6,"8.2",2,"n",0.912385334049469,0.000398165623574353,0,0.560679455001906,9,3,3
"847",7,"8.2",2,"n",0.912648780480947,0.000436400727538179,0,0.511703420848211,9.2,3,3
"848",8,"8.2",2,"n",0.912904564581137,0.000478169408508063,0,0.467136388604115,9.4,3,3
"849",9,"8.2",2,"n",0.913153064737767,0.000523789043302088,0,0.42656702490438,9.6,3,3
"850",10,"8.2",2,"n",0.913394633280101,0.000573604868152642,0,0.389624031281919,9.8,3,3
"851",11,"8.2",2,"n",0.91362959876108,0.000627992378379501,0,0.355972047367774,10,3,3
"852",12,"8.2",2,"n",0.913858267998575,0.000687359931454809,0,0.325307998663421,10.2,3,3
"853",13,"8.2",2,"n",0.914080927905315,0.000752151570461998,0,0.297357837273281,10.4,3,3
"854",14,"8.2",2,"n",0.914297847133009,0.000822850086354618,0,0.271873630447088,10.6,3,3
"855",15,"8.2",2,"n",0.914509277552573,0.000899980338939716,2,0.248630957365762,10.8,3,3
"856",16,"8.2",4,"a",0.903548906277751,0.00098411285815302,2,0.224650229594624,10.8,3,3
"857",17,"8.2",6,"n",0.914404233319945,0.00108916390835684,2,0.205421120957622,10.7,3,3
"858",18,"8.2",8,"a",0.90344505841333,0.00119111861982789,2,0.185586696622891,10.7,3,3
"859",19,"8.2",10,"n",0.914297847133009,0.00131841843478539,2,0.169681517178836,10.6,3,3
"860",20,"8.2",12,"n",0.914297847133009,0.00144200102725779,2,0.155139445854872,10.6,3,3
"861",21,"8.2",14,"n",0.914297847133009,0.00157716769407203,2,0.141843661350518,10.6,3,3
"862",22,"8.2",16,"n",0.914297847133009,0.00172500427406408,2,0.129687354202242,10.6,3,3
"863",23,"8.2",18,"n",0.914297847133009,0.00188669838770072,2,0.118572868747486,10.6,3,3
"864",24,"8.2",20,"a",0.903339883885334,0.0020635489776301,2,0.107111601486305,10.6,3,3
"865",25,"8.2",22,"a",0.903233353029144,0.00228435499687517,2,0.0967467709587964,10.5,3,3
"866",26,"8.2",24,"a",0.903125435226801,0.00252908618710126,2,0.0873744696289506,10.4,3,3
"867",27,"8.2",26,"o",0.903016098866858,0.00280037089916102,0,0.0789005527048957,10.3,3,3
"868",28,"8.2",26,"o",0.903339883885334,0.00310113064725539,0,0.0712740161189292,10.6,3,3
"869",29,"8.2",26,"o",0.903651456228047,0.00343296106213886,0,0.0644068684570916,10.9,3,3
"870",30,"8.2",26,"o",0.90404922183053,0.00379898802627782,0,0.058226979309175,11.3,3,3
"871",31,"8.2",26,"o",0.904428306056304,0.00420219157822577,0,0.0526621282633726,11.7,3,3
"872",32,"8.2",26,"o",0.904790179508175,0.00464624066947786,0,0.0476481764846995,12.1,3,3
"873",33,"8.2",26,"o",0.905136153296923,0.005135158155677,0,0.0431280871749738,12.5,3,3
"874",34,"8.2",26,"o",0.9054674007867,0.00567335437544107,0,0.0390510769952257,12.9,3,3
"875",35,"8.2",26,"o",0.905784975805787,0.00626566386654216,0,0.0353718788313105,13.3,3,3
"876",36,"8.2",26,"o",0.906164155520456,0.00691738550969917,0,0.0320527287103463,13.8,3,3
"877",37,"8.2",26,"o",0.906525106533149,0.00763370021596822,0,0.0290566033088248,14.3,3,3
"878",38,"8.2",26,"o",0.906869296308001,0.00842083706336828,0,0.0263505413957747,14.8,3,3
"879",39,"8.2",26,"o",0.907198029683709,0.00928561270918616,0,0.0239051592353458,15.3,3,3
"880",40,"8.2",26,"o",0.907512471513711,0.0102354859747916,0,0.0216942301395975,15.8,3,3
"881",41,"8.2",26,"o",0.907813665551181,0.0112786174251898,0,0.0196943185843389,16.3,3,3
"882",42,"8.2",26,"o",0.908102550295741,0.0124239343966495,0,0.017884460932775,16.8,3,3
"883",43,"8.2",26,"o",0.908434149976338,0.0136812019662354,0,0.0162468550652505,17.4,3,3
"884",44,"8.2",26,"o",0.908750550889645,0.0150602021804131,0,0.0147643384907706,18,3,3
"885",45,"8.2",26,"o",0.909052921251075,0.0165724270160492,0,0.0134215650353747,18.6,3,3
"886",46,"8.2",26,"o",0.9093423054937,0.0182304315058375,0,0.0122047968926013,19.2,3,3
"887",47,"8.2",26,"o",0.909619640766994,0.020047930680999,0,0.0111017229650821,19.8,3,3
"888",48,"8.2",26,"o",0.90988577081223,0.0220399052334605,0,0.0101012997574275,20.4,3,3
"889",49,"8.2",26,"o",0.910141457695178,0.0242227166755077,0,0.00919361168584105,21,3,3
"890",50,"8.2",26,"o",0.910387391777786,0.0266142328433744,0,0.00836974816369061,21.6,3,3
"891",51,"8.2",26,"o",0.910624200233944,0.0292339646657481,0,0.00762169522772028,22.2,3,3
"892",52,"8.2",26,"o",0.910852454354861,0.0321032151992422,0,0.00694223980451375,22.8,3,3
"893",53,"8.2",26,"o",0.911072675842958,0.0352452420210914,0,0.00632488499504183,23.4,3,3
"894",54,"8.2",26,"o",0.911285342256234,0.0386854341652616,0,0.00576377498743802,24,3,3
"895",55,"8.2",26,"o",0.911490891735878,0.0424515048925082,0,0.00525362840306483,24.6,3,3
"896",56,"8.2",26,"o",0.911689727126345,0.0465737016983921,0,0.00478967904521339,25.2,3,3
"897",57,"8.2",26,"o",0.911882219578442,0.0510850350866549,0,0.00436762315881754,25.8,3,3
"898",58,"8.2",26,"o",0.912068711710574,0.0560215277695305,0,0.00398357242769998,26.4,3,3
"899",59,"8.2",26,"o",0.912249520391051,0.0614224861024591,0,0.00363401203661232,27,3,3
"900",60,"8.2",26,"o",NA,NA,NA,NA,27.6,3,3
"901",1,"8.8",1,"a",0.890372215906153,0.00030197694372287,1,0.890372215906153,8.8,3,3
"902",2,"8.8",2,"n",0.91211381828298,0.000339158094028732,0,0.81212080154324,8.8,3,3
"903",3,"8.8",2,"n",0.912385334049469,0.000371837469436857,0,0.740967108804552,9,3,3
"904",4,"8.8",2,"n",0.912648780480947,0.000407544329747738,0,0.676242728226967,9.2,3,3
"905",5,"8.8",2,"n",0.912904564581137,0.000446551114145981,0,0.617345073363199,9.4,3,3
"906",6,"8.8",2,"n",0.913153064737767,0.000489154213344163,0,0.563730545742367,9.6,3,3
"907",7,"8.8",2,"n",0.913394633280101,0.000535676035303714,0,0.51490845509714,9.8,3,3
"908",8,"8.8",2,"n",0.91362959876108,0.000586467246232926,0,0.470435605229088,10,3,3
"909",9,"8.8",2,"n",0.913858267998575,0.000641909201527841,2,0.429911467399515,10.2,3,3
"910",10,"8.8",4,"a",0.902905311302148,0.000702416582533826,2,0.388169347304723,10.2,3,3
"911",11,"8.8",6,"n",0.913744702031809,0.00077795154568403,2,0.354687684590836,10.1,3,3
"912",12,"8.8",8,"a",0.902793038805304,0.000851388296921636,2,0.320209572598578,10.1,3,3
"913",13,"8.8",10,"n",0.91362959876108,0.00094306032537458,2,0.292552943332695,10,3,3
"914",14,"8.8",12,"n",0.91362959876108,0.00103221297411271,2,0.267285028233423,10,3,3
"915",15,"8.8",14,"n",0.91362959876108,0.001129793710178,2,0.244199513099746,10,3,3
"916",16,"8.8",16,"n",0.91362959876108,0.00123659928674601,2,0.223107903170972,10,3,3
"917",17,"8.8",18,"n",0.91362959876108,0.00135350177842628,2,0.203837984054521,10,3,3
"918",18,"8.8",20,"a",0.902679246521921,0.00148145570180923,2,0.184000317858883,10,3,3
"919",19,"8.8",22,"a",0.902563898421186,0.00164117620685019,2,0.16607204419745,9.9,3,3
"920",20,"8.8",24,"a",0.902446957243836,0.00181834904954765,2,0.149871210969253,9.8,3,3
"921",21,"8.8",26,"o",0.902328384447243,0.00201490961319331,0,0.135233047669038,9.7,3,3
"922",22,"8.8",26,"o",0.902679246521921,0.00223301144896115,0,0.12207206557475,10,3,3
"923",23,"8.8",26,"o",0.903016098866858,0.00247375959685024,0,0.11023304043593,10.3,3,3
"924",24,"8.8",26,"o",0.903339883885334,0.0027394413011622,0,0.0995779019477204,10.6,3,3
"925",25,"8.8",26,"o",0.903651456228047,0.00303256985552288,0,0.0899837161031912,10.9,3,3
"926",26,"8.8",26,"o",0.903951593111238,0.00335590656621216,0,0.081340923525549,11.2,3,3
"927",27,"8.8",26,"o",0.904241003182327,0.00371248481864138,0,0.0735517982885194,11.5,3,3
"928",28,"8.8",26,"o",0.904611308720388,0.0041056364460093,0,0.0665357885085155,11.9,3,3
"929",29,"8.8",26,"o",0.904965077525625,0.00453856413957162,0,0.0602125650058374,12.3,3,3
"930",30,"8.8",26,"o",0.905303549355658,0.00501518152720441,0,0.0545106488155928,12.7,3,3
"931",31,"8.8",26,"o",0.905627835723606,0.00553977892914915,0,0.0493663609107549,13.1,3,3
"932",32,"8.8",26,"o",0.905938936599268,0.0061170590286934,0,0.0447229085072649,13.5,3,3
"933",33,"8.8",26,"o",0.906237754513756,0.00675217587142875,0,0.0405295881809479,13.9,3,3
"934",34,"8.8",26,"o",0.906595241446381,0.0074507775004934,0,0.0367439317826289,14.4,3,3
"935",35,"8.8",26,"o",0.906936240333652,0.00821841673093986,0,0.0333244033460136,14.9,3,3
"936",36,"8.8",26,"o",0.907262026337961,0.00906173594729922,0,0.0302339657062079,15.4,3,3
"937",37,"8.8",26,"o",0.907573738688342,0.00998800311733058,0,0.0274395532913582,15.9,3,3
"938",38,"8.8",26,"o",0.907872398905995,0.0110051698187803,0,0.0249116130715342,16.4,3,3
"939",39,"8.8",26,"o",0.908158926115141,0.0121219345714682,0,0.0226237037748405,16.9,3,3
"940",40,"8.8",26,"o",0.908487905721416,0.0133478119554719,0,0.0205533612620665,17.5,3,3
"941",41,"8.8",26,"o",0.908801890651369,0.0146923386336911,0,0.0186789335742067,18.1,3,3
"942",42,"8.8",26,"o",0.909102027215682,0.0161667122227933,0,0.0169810563785383,18.7,3,3
"943",43,"8.8",26,"o",0.909389340898689,0.0177831659580688,0,0.0154423916678425,19.3,3,3
"944",44,"8.8",26,"o",0.909664752381486,0.0195550631157551,0,0.0140473993927058,19.9,3,3
"945",45,"8.8",26,"o",0.909929091029807,0.0214969999272372,0,0.0127821373607375,20.5,3,3
"946",46,"8.8",26,"o",0.910183106309049,0.0236249177426651,0,0.011634085488265,21.1,3,3
"947",47,"8.8",26,"o",0.910467312590964,0.0259562252681972,0,0.0105924545489542,21.8,3,3
"948",48,"8.8",26,"o",0.910739362885267,0.0285086843967327,0,0.00964696530730567,22.5,3,3
"949",49,"8.8",26,"o",0.911000130862483,0.0313027915104227,0,0.0087883866573813,23.2,3,3
"950",50,"8.8",26,"o",0.911250403460448,0.0343609078088573,0,0.00800842088730513,23.9,3,3
"951",51,"8.8",26,"o",0.911490891735878,0.0377074267164905,0,0.00729960269596599,24.6,3,3
"952",52,"8.8",26,"o",0.911722240093362,0.041368956133702,0,0.00665521012175765,25.3,3,3
"953",53,"8.8",26,"o",0.911945034171927,0.0453745168369105,0,0.00606918582190764,26,3,3
"954",54,"8.8",26,"o",0.912159807614681,0.0497557584466831,0,0.00553606737168902,26.7,3,3
"955",55,"8.8",26,"o",0.912367047904446,0.0545471945061858,0,0.00505092544490804,27.4,3,3
"956",56,"8.8",26,"o",0.912567201414458,0.0597864583464205,0,0.0046093088978128,28.1,3,3
"957",57,"8.8",26,"o",0.912760677796302,0.0655145815604078,0,0.00420719591374014,28.8,3,3
"958",58,"8.8",26,"o",0.912947853805869,0.0717762970668073,0,0.00384095047998988,29.5,3,3
"959",59,"8.8",26,"o",0.913129076650707,0.0786203689154736,0,0.00350728356525425,30.2,3,3
"960",60,"8.8",26,"o",NA,NA,NA,NA,30.9,3,3
"961",1,"9.4",1,"a",0.891145045633625,0.000347567887152587,1,0.891145045633625,9.4,3,3
"962",2,"9.4",2,"n",0.912904564581137,0.000390023923552712,0,0.813530379862801,9.4,3,3
"963",3,"9.4",2,"n",0.913153064737767,0.000427234060037442,0,0.742877759628997,9.6,3,3
"964",4,"9.4",2,"n",0.913394633280101,0.000467866863218744,0,0.67854055882827,9.8,3,3
"965",5,"9.4",2,"n",0.91362959876108,0.00051222860981631,0,0.619934738505391,10,3,3
"966",6,"9.4",2,"n",0.913858267998575,0.000560652380911163,0,0.566532486402686,10.2,3,3
"967",7,"9.4",2,"n",0.914080927905315,0.000613500364929715,0,0.517856540859473,10.4,3,3
"968",8,"9.4",2,"n",0.914297847133009,0.000671166355407499,0,0.473475120431563,10.6,3,3
"969",9,"9.4",2,"n",0.914509277552573,0.000734078459784299,0,0.432997390324986,10.8,3,3
"970",10,"9.4",2,"n",0.914715455589564,0.000802702036822254,0,0.396069405160212,11,3,3
"971",11,"9.4",2,"n",0.91491660343126,0.000877542881687603,0,0.362370474892221,11.2,3,3
"972",12,"9.4",2,"n",0.915112930119827,0.000959150679304001,0,0.331609907067533,11.4,3,3
"973",13,"9.4",2,"n",0.915304632544061,0.00104812274828027,0,0.303524084136419,11.6,3,3
"974",14,"9.4",2,"n",0.915491896340716,0.00114510809954828,0,0.277873839371129,11.8,3,3
"975",15,"9.4",2,"n",0.915764850203528,0.00125081183582876,0,0.254467094887181,12.1,3,3
"976",16,"9.4",2,"n",0.916028760283908,0.00136586574113515,0,0.233099177462552,12.4,3,3
"977",17,"9.4",2,"n",0.916284133763826,0.00149107298848545,0,0.213585077902335,12.7,3,3
"978",18,"9.4",2,"n",0.916531438273852,0.00162730416640585,2,0.19575743864366,13,3,3
"979",19,"9.4",4,"a",0.905548037567351,0.0017755028343279,2,0.177267764402977,13,3,3
"980",20,"9.4",6,"n",0.916449872629612,0.00196069425438498,2,0.162457020108445,12.9,3,3
"981",21,"9.4",8,"a",0.9054674007867,0.00213944517091706,2,0.147099535737146,12.9,3,3
"982",22,"9.4",10,"n",0.916367443121442,0.00236280750588949,2,0.1347972254478,12.8,3,3
"983",23,"9.4",12,"n",0.916367443121442,0.00257844986050683,2,0.123523788823465,12.8,3,3
"984",24,"9.4",14,"n",0.916367443121442,0.00281377288102227,2,0.113193178528831,12.8,3,3
"985",25,"9.4",16,"n",0.916367443121442,0.00307057272946937,2,0.103726543587254,12.8,3,3
"986",26,"9.4",18,"n",0.916367443121442,0.00335080949516279,2,0.0950516275308767,12.8,3,3
"987",27,"9.4",20,"a",0.905385909983916,0.00365662215557206,2,0.086058404287495,12.8,3,3
"988",28,"9.4",22,"a",0.905303549355658,0.00403874426943205,2,0.0779089788533534,12.7,3,3
"989",29,"9.4",24,"a",0.905220302679012,0.00446120450130411,2,0.0705247894190453,12.6,3,3
"990",30,"9.4",26,"o",0.905136153296923,0.00492830804623042,0,0.0638345366068302,12.5,3,3
"991",31,"9.4",26,"o",0.9054674007867,0.00544482509982532,0,0.05780009194181,12.9,3,3
"992",32,"9.4",26,"o",0.905784975805787,0.00601327567960445,0,0.0523544548810846,13.3,3,3
"993",33,"9.4",26,"o",0.906089827984434,0.00663874522124308,0,0.0474378390174208,13.7,3,3
"994",34,"9.4",26,"o",0.906454301688849,0.00732680691936554,0,0.0430002332401642,14.2,3,3
"995",35,"9.4",26,"o",0.906801734472765,0.00808293027647913,0,0.0389926860849143,14.7,3,3
"996",36,"9.4",26,"o",0.907133461753876,0.00891366874279164,0,0.0353715703112905,15.2,3,3
"997",37,"9.4",26,"o",0.907450674763154,0.0098261932985668,0,0.0320979553464129,15.7,3,3
"998",38,"9.4",26,"o",0.907754440117825,0.0108283497625162,0,0.02913706148441,16.2,3,3
"999",39,"9.4",26,"o",0.908045716226358,0.0119287213413252,0,0.0264577838643425,16.7,3,3
"1000",40,"9.4",26,"o",0.908379972365075,0.0131366968955026,0,0.0240337209755326,17.3,3,3
"1001",41,"9.4",26,"o",0.908698821667984,0.0144616760553402,0,0.0218394139307635,17.9,3,3
"1002",42,"9.4",26,"o",0.909003454801613,0.0159147076132384,0,0.0198521027139065,18.5,3,3
"1003",43,"9.4",26,"o",0.9092949356047,0.0175078626260136,0,0.0180514164588595,19.1,3,3
"1004",44,"9.4",26,"o",0.909574218079459,0.0192543276559332,0,0.0164191030107938,19.7,3,3
"1005",45,"9.4",26,"o",0.909842160667752,0.021168506399168,0,0.0149387921595671,20.3,3,3
"1006",46,"9.4",26,"o",0.910099538312034,0.0232661304501782,0,0.0135957878473614,20.9,3,3
"1007",47,"9.4",26,"o",0.910387391777786,0.0255643800164211,0,0.0123774338375235,21.6,3,3
"1008",48,"9.4",26,"o",0.910662821966688,0.0280807711610543,0,0.0112716688271851,22.3,3,3
"1009",49,"9.4",26,"o",0.910926729589099,0.0308355304331085,0,0.0102676644217591,23,3,3
"1010",50,"9.4",26,"o",0.911179925177304,0.0338507252356266,0,0.00935568969956415,23.7,3,3
"1011",51,"9.4",26,"o",0.911423140461421,0.0371504291307117,0,0.00852699208715932,24.4,3,3
"1012",52,"9.4",26,"o",0.911657038030695,0.0407609018045161,0,0.00777369234949084,25.1,3,3
"1013",53,"9.4",26,"o",0.911882219578442,0.0447107849817792,0,0.00708869183397367,25.8,3,3
"1014",54,"9.4",26,"o",0.912099232970478,0.0490313156916786,0,0.00646559038453147,26.5,3,3
"1015",55,"9.4",26,"o",0.912308578331078,0.0537565584086678,0,0.005898613571783,27.2,3,3
"1016",56,"9.4",26,"o",0.912510713304388,0.0589236577244585,0,0.00538254807789465,27.9,3,3
"1017",57,"9.4",26,"o",0.912706057620617,0.0645731133512766,0,0.00491268423612865,28.6,3,3
"1018",58,"9.4",26,"o",0.912894997073336,0.0707490794129446,0,0.00448476486136289,29.3,3,3
"1019",59,"9.4",26,"o",0.913077886995944,0.0774996901503023,0,0.00409493962328689,30,3,3
"1020",60,"9.4",26,"o",NA,NA,NA,NA,30.7,3,3
"1021",1,"10",1,"a",0.891853652809384,0.000403493604914003,1,0.891853652809384,10,3,3
"1022",2,"10",2,"n",0.91362959876108,0.000452421317828298,0,0.814823894969841,10,3,3
"1023",3,"10",2,"n",0.913858267998575,0.000495191178615273,0,0.744633553380992,10.2,3,3
"1024",4,"10",2,"n",0.914080927905315,0.00054186868572058,0,0.680655329423929,10.4,3,3
"1025",5,"10",2,"n",0.914297847133009,0.00059280165374669,0,0.622321702331907,10.6,3,3
"1026",6,"10",2,"n",0.914509277552573,0.000648368204743734,2,0.56911897040484,10.8,3,3
"1027",7,"10",4,"a",0.903548906277751,0.000708979362657653,2,0.514226823251213,10.8,3,3
"1028",8,"10",6,"n",0.914404233319945,0.000784660750217003,2,0.470211184067576,10.7,3,3
"1029",9,"10",8,"a",0.90344505841333,0.000858111458395289,2,0.424809970656532,10.7,3,3
"1030",10,"10",10,"n",0.914297847133009,0.000949821409065363,2,0.388402841611904,10.6,3,3
"1031",11,"10",12,"n",0.914297847133009,0.00103885338026743,2,0.355115881906107,10.6,3,3
"1032",12,"10",14,"n",0.914297847133009,0.00113623080654187,2,0.324681686309493,10.6,3,3
"1033",13,"10",16,"n",0.914297847133009,0.0012427359531741,2,0.296855766796285,10.6,3,3
"1034",14,"10",18,"n",0.914297847133009,0.00135922441146612,2,0.271414588490862,10.6,3,3
"1035",15,"10",20,"a",0.903339883885334,0.00148663197198624,2,0.245179622852121,10.6,3,3
"1036",16,"10",22,"a",0.903233353029144,0.0016457061162761,2,0.221454412843142,10.5,3,3
"1037",17,"10",24,"a",0.903125435226801,0.00182201654838913,2,0.200001112981858,10.4,3,3
"1038",18,"10",26,"o",0.903016098866858,0.00201745679760594,0,0.180604224813907,10.3,3,3
"1039",19,"10",26,"o",0.903339883885334,0.0022341315953697,0,0.163146999472596,10.6,3,3
"1040",20,"10",26,"o",0.903651456228047,0.00247319047373457,0,0.147428023652647,10.9,3,3
"1041",21,"10",26,"o",0.903951593111238,0.00273688539612162,0,0.133267796850052,11.2,3,3
"1042",22,"10",26,"o",0.904241003182327,0.00302769021812523,0,0.12050620631559,11.5,3,3
"1043",23,"10",26,"o",0.90452033416949,0.00334832219228035,0,0.109000314006075,11.8,3,3
"1044",24,"10",26,"o",0.904790179508175,0.00370176552786367,0,0.0986224136760037,12.1,3,3
"1045",25,"10",26,"o",0.905051084102993,0.00409129719983906,0,0.089258322414321,12.4,3,3
"1046",26,"10",26,"o",0.905385909983916,0.00452051521919781,0,0.0808132274627278,12.8,3,3
"1047",27,"10",26,"o",0.905706810261013,0.004992915362774,0,0.0731930904721648,13.2,3,3
"1048",28,"10",26,"o",0.906014759312489,0.00551272807735111,0,0.0663140202474756,13.6,3,3
"1049",29,"10",26,"o",0.906310637255117,0.00608458970528729,0,0.0601011019494383,14,3,3
"1050",30,"10",26,"o",0.906595241446381,0.00671358081343422,0,0.0544873730330446,14.4,3,3
"1051",31,"10",26,"o",0.906936240333652,0.00740526809155029,0,0.0494165732442467,14.9,3,3
"1052",32,"10",26,"o",0.907262026337961,0.00816514740752445,0,0.0448337803762535,15.4,3,3
"1053",33,"10",26,"o",0.907573738688342,0.0089997676200358,0,0.0406899616756084,15.9,3,3
"1054",34,"10",26,"o",0.907872398905995,0.00991629355984075,0,0.0369412931178276,16.4,3,3
"1055",35,"10",26,"o",0.908158926115141,0.01092256309564,0,0.033548565087191,16.9,3,3
"1056",36,"10",26,"o",0.908487905721416,0.0120271494135545,0,0.0304784656360208,17.5,3,3
"1057",37,"10",26,"o",0.908801890651369,0.0132386455976031,0,0.0276988871941685,18.1,3,3
