"","Wstart","Beh","p","h","p.tot","S.cum.riv","G.riv","G.ocean","dur","Fit","iter_index","Bn","ka","dn0","more_nat_preds_cat"
"218","7.6","0",0,"n",0,0.0146117436734776,11.2,0,59,0.0300768123508457,7,0.9,1.2,1,2
"219","8.2","0",0,"n",0,0.0150115854649845,11.5,0,59,0.0325910785185769,7,0.9,1.2,1,2
"220","8.8","0",0,"n",0,0.0154135188791991,12,0,59,0.0359095039986148,7,0.9,1.2,1,2
"221","9.4","0",0,"n",0,0.0157888414304822,12.6,0,59,0.0395126110113193,7,0.9,1.2,1,2
"222","10","0",0,"n",0,0.016108240578201,13.2,0,59,0.0437808575942333,7,0.9,1.2,1,2
"223","7.1","1",0,"n",0,0.0142590865255036,10.9,0,59,0.0279864343182139,7,0.9,1.2,1,2
"224","7.6","1",0,"n",0,0.0146117436734776,11.2,0,59,0.0300768123508457,7,0.9,1.2,1,2
"225","8.2","1",0,"n",0,0.0150115854649845,11.5,0,59,0.0325910785185769,7,0.9,1.2,1,2
"226","8.8","1",0,"n",0,0.0154135188791991,12,0,59,0.0359095039986148,7,0.9,1.2,1,2
"227","9.4","1",0,"n",0,0.0157888414304822,12.6,0,59,0.0395126110113193,7,0.9,1.2,1,2
"228","10","1",0,"n",0,0.016108240578201,13.2,0,59,0.0437808575942333,7,0.9,1.2,1,2
"229","7.1","2",1,"n",0.0847457627118644,0.0142590865255036,10.9,0,59,0.0279864343182139,7,0.9,1.2,1,2
"230","7.6","2",1,"n",0.0847457627118644,0.0146117436734776,11.2,0,59,0.0300768123508457,7,0.9,1.2,1,2
"231","8.2","2",1,"n",0.0847457627118644,0.0150115854649845,11.5,0,59,0.0325910785185769,7,0.9,1.2,1,2
"232","8.8","2",1,"n",0.0847457627118644,0.0154135188791991,12,0,59,0.0359095039986148,7,0.9,1.2,1,2
"233","9.4","2",1,"n",0.0847457627118644,0.0157888414304822,12.6,0,59,0.0395126110113193,7,0.9,1.2,1,2
"234","10","2",1,"n",0.0847457627118644,0.016108240578201,13.2,0,59,0.0437808575942333,7,0.9,1.2,1,2
"235","7.1","0",0.851851851851852,"a",0.779661016949153,0.0142590865255036,10.9,0,59,0.0279864343182139,7,0.9,1.2,1,2
"236","7.6","0",0.851851851851852,"a",0.779661016949153,0.0146117436734776,11.2,0,59,0.0300768123508457,7,0.9,1.2,1,2
"237","8.2","0",0.851851851851852,"a",0.779661016949153,0.0150115854649845,11.5,0,59,0.0325910785185769,7,0.9,1.2,1,2
"238","8.8","0",0.851851851851852,"a",0.779661016949153,0.0154135188791991,12,0,59,0.0359095039986148,7,0.9,1.2,1,2
"239","9.4","0",0.851851851851852,"a",0.779661016949153,0.0157888414304822,12.6,0,59,0.0395126110113193,7,0.9,1.2,1,2
"240","10","0",0.851851851851852,"a",0.779661016949153,0.016108240578201,13.2,0,59,0.0437808575942333,7,0.9,1.2,1,2
"241","7.1","1",0.0185185185185185,"a",0.0169491525423729,0.0142590865255036,10.9,0,59,0.0279864343182139,7,0.9,1.2,1,2
"242","7.6","1",0.0185185185185185,"a",0.0169491525423729,0.0146117436734776,11.2,0,59,0.0300768123508457,7,0.9,1.2,1,2
"243","8.2","1",0.0185185185185185,"a",0.0169491525423729,0.0150115854649845,11.5,0,59,0.0325910785185769,7,0.9,1.2,1,2
"244","8.8","1",0.0185185185185185,"a",0.0169491525423729,0.0154135188791991,12,0,59,0.0359095039986148,7,0.9,1.2,1,2
"245","9.4","1",0.0185185185185185,"a",0.0169491525423729,0.0157888414304822,12.6,0,59,0.0395126110113193,7,0.9,1.2,1,2
"246","10","1",0.0185185185185185,"a",0.0169491525423729,0.016108240578201,13.2,0,59,0.0437808575942333,7,0.9,1.2,1,2
"247","7.1","2",0.12962962962963,"a",0.11864406779661,0.0142590865255036,10.9,0,59,0.0279864343182139,7,0.9,1.2,1,2
"248","7.6","2",0.12962962962963,"a",0.11864406779661,0.0146117436734776,11.2,0,59,0.0300768123508457,7,0.9,1.2,1,2
"249","8.2","2",0.12962962962963,"a",0.11864406779661,0.0150115854649845,11.5,0,59,0.0325910785185769,7,0.9,1.2,1,2
"250","8.8","2",0.12962962962963,"a",0.11864406779661,0.0154135188791991,12,0,59,0.0359095039986148,7,0.9,1.2,1,2
"251","9.4","2",0.12962962962963,"a",0.11864406779661,0.0157888414304822,12.6,0,59,0.0395126110113193,7,0.9,1.2,1,2
"252","10","2",0.12962962962963,"a",0.11864406779661,0.016108240578201,13.2,0,59,0.0437808575942333,7,0.9,1.2,1,2
"253","7.1","0",0,"n",0,0.0148436183985043,10.9,0,59,0.0279864343182139,8,0.7,1.2,1,2
"254","7.6","0",0,"n",0,0.0152107187986154,11.2,0,59,0.0300768123508457,8,0.7,1.2,1,2
"255","8.2","0",0,"n",0,0.0156269365821478,11.5,0,59,0.0325910785185769,8,0.7,1.2,1,2
"256","8.8","0",0,"n",0,0.0160453288416503,12,0,59,0.0359095039986148,8,0.7,1.2,1,2
"257","9.4","0",0,"n",0,0.0164360241375326,12.6,0,59,0.0395126110113193,8,0.7,1.2,1,2
"258","10","0",0,"n",0,0.016768515417816,13.2,0,59,0.0437808575942333,8,0.7,1.2,1,2
"259","7.1","1",0,"n",0,0.0148436183985043,10.9,0,59,0.0279864343182139,8,0.7,1.2,1,2
"260","7.6","1",0,"n",0,0.0152107187986154,11.2,0,59,0.0300768123508457,8,0.7,1.2,1,2
"261","8.2","1",0,"n",0,0.0156269365821478,11.5,0,59,0.0325910785185769,8,0.7,1.2,1,2
"262","8.8","1",0,"n",0,0.0160453288416503,12,0,59,0.0359095039986148,8,0.7,1.2,1,2
"263","9.4","1",0,"n",0,0.0164360241375326,12.6,0,59,0.0395126110113193,8,0.7,1.2,1,2
"264","10","1",0,"n",0,0.016768515417816,13.2,0,59,0.0437808575942333,8,0.7,1.2,1,2
"265","7.1","2",1,"n",0.0847457627118644,0.0148436183985043,10.9,0,59,0.0279864343182139,8,0.7,1.2,1,2
"266","7.6","2",1,"n",0.0847457627118644,0.0152107187986154,11.2,0,59,0.0300768123508457,8,0.7,1.2,1,2
"267","8.2","2",1,"n",0.0847457627118644,0.0156269365821478,11.5,0,59,0.0325910785185769,8,0.7,1.2,1,2
"268","8.8","2",1,"n",0.0847457627118644,0.0160453288416503,12,0,59,0.0359095039986148,8,0.7,1.2,1,2
"269","9.4","2",1,"n",0.0847457627118644,0.0164360241375326,12.6,0,59,0.0395126110113193,8,0.7,1.2,1,2
"270","10","2",1,"n",0.0847457627118644,0.016768515417816,13.2,0,59,0.0437808575942333,8,0.7,1.2,1,2
"271","7.1","0",0.851851851851852,"a",0.779661016949153,0.0148436183985043,10.9,0,59,0.0279864343182139,8,0.7,1.2,1,2
"272","7.6","0",0.851851851851852,"a",0.779661016949153,0.0152107187986154,11.2,0,59,0.0300768123508457,8,0.7,1.2,1,2
"273","8.2","0",0.851851851851852,"a",0.779661016949153,0.0156269365821478,11.5,0,59,0.0325910785185769,8,0.7,1.2,1,2
"274","8.8","0",0.851851851851852,"a",0.779661016949153,0.0160453288416503,12,0,59,0.0359095039986148,8,0.7,1.2,1,2
"275","9.4","0",0.851851851851852,"a",0.779661016949153,0.0164360241375326,12.6,0,59,0.0395126110113193,8,0.7,1.2,1,2
"276","10","0",0.851851851851852,"a",0.779661016949153,0.016768515417816,13.2,0,59,0.0437808575942333,8,0.7,1.2,1,2
"277","7.1","1",0.0185185185185185,"a",0.0169491525423729,0.0148436183985043,10.9,0,59,0.0279864343182139,8,0.7,1.2,1,2
"278","7.6","1",0.0185185185185185,"a",0.0169491525423729,0.0152107187986154,11.2,0,59,0.0300768123508457,8,0.7,1.2,1,2
"279","8.2","1",0.0185185185185185,"a",0.0169491525423729,0.0156269365821478,11.5,0,59,0.0325910785185769,8,0.7,1.2,1,2
"280","8.8","1",0.0185185185185185,"a",0.0169491525423729,0.0160453288416503,12,0,59,0.0359095039986148,8,0.7,1.2,1,2
"281","9.4","1",0.0185185185185185,"a",0.0169491525423729,0.0164360241375326,12.6,0,59,0.0395126110113193,8,0.7,1.2,1,2
"282","10","1",0.0185185185185185,"a",0.0169491525423729,0.016768515417816,13.2,0,59,0.0437808575942333,8,0.7,1.2,1,2
"283","7.1","2",0.12962962962963,"a",0.11864406779661,0.0148436183985043,10.9,0,59,0.0279864343182139,8,0.7,1.2,1,2
"284","7.6","2",0.12962962962963,"a",0.11864406779661,0.0152107187986154,11.2,0,59,0.0300768123508457,8,0.7,1.2,1,2
"285","8.2","2",0.12962962962963,"a",0.11864406779661,0.0156269365821478,11.5,0,59,0.0325910785185769,8,0.7,1.2,1,2
"286","8.8","2",0.12962962962963,"a",0.11864406779661,0.0160453288416503,12,0,59,0.0359095039986148,8,0.7,1.2,1,2
"287","9.4","2",0.12962962962963,"a",0.11864406779661,0.0164360241375326,12.6,0,59,0.0395126110113193,8,0.7,1.2,1,2
"288","10","2",0.12962962962963,"a",0.11864406779661,0.016768515417816,13.2,0,59,0.0437808575942333,8,0.7,1.2,1,2
"289","7.1","0",0.642857142857143,"n",0.152542372881356,0.0143044430948391,12.1,0,59,0.0311725499148007,9,0.5,1.2,1,2
"290","7.6","0",0.705882352941177,"n",0.203389830508475,0.0142903708988282,12.7,0,59,0.0343668304006612,9,0.5,1.2,1,2
"291","8.2","0",0.705882352941177,"n",0.203389830508475,0.0146870032207669,13.3,0,59,0.0381679630716228,9,0.5,1.2,1,2
"292","8.8","0",0.705882352941177,"n",0.203389830508475,0.0150331712627761,13.9,0,59,0.0419584853347224,9,0.5,1.2,1,2
"293","9.4","0",0.705882352941177,"n",0.203389830508475,0.0153735069932174,14.5,0,59,0.0464398185609622,9,0.5,1.2,1,2
"294","10","0",0.705882352941177,"n",0.203389830508475,0.0157088229830068,15.1,0,59,0.0512966376208744,9,0.5,1.2,1,2
"295","7.1","1",0,"n",0,0.0143044430948391,12.1,0,59,0.0311725499148007,9,0.5,1.2,1,2
"296","7.6","1",0,"n",0,0.0142903708988282,12.7,0,59,0.0343668304006612,9,0.5,1.2,1,2
"297","8.2","1",0,"n",0,0.0146870032207669,13.3,0,59,0.0381679630716228,9,0.5,1.2,1,2
"298","8.8","1",0,"n",0,0.0150331712627761,13.9,0,59,0.0419584853347224,9,0.5,1.2,1,2
"299","9.4","1",0,"n",0,0.0153735069932174,14.5,0,59,0.0464398185609622,9,0.5,1.2,1,2
"300","10","1",0,"n",0,0.0157088229830068,15.1,0,59,0.0512966376208744,9,0.5,1.2,1,2
"301","7.1","2",0.357142857142857,"n",0.0847457627118644,0.0143044430948391,12.1,0,59,0.0311725499148007,9,0.5,1.2,1,2
"302","7.6","2",0.294117647058824,"n",0.0847457627118644,0.0142903708988282,12.7,0,59,0.0343668304006612,9,0.5,1.2,1,2
"303","8.2","2",0.294117647058824,"n",0.0847457627118644,0.0146870032207669,13.3,0,59,0.0381679630716228,9,0.5,1.2,1,2
"304","8.8","2",0.294117647058824,"n",0.0847457627118644,0.0150331712627761,13.9,0,59,0.0419584853347224,9,0.5,1.2,1,2
"305","9.4","2",0.294117647058824,"n",0.0847457627118644,0.0153735069932174,14.5,0,59,0.0464398185609622,9,0.5,1.2,1,2
"306","10","2",0.294117647058824,"n",0.0847457627118644,0.0157088229830068,15.1,0,59,0.0512966376208744,9,0.5,1.2,1,2
"307","7.1","0",0.822222222222222,"a",0.627118644067797,0.0143044430948391,12.1,0,59,0.0311725499148007,9,0.5,1.2,1,2
"308","7.6","0",0.80952380952381,"a",0.576271186440678,0.0142903708988282,12.7,0,59,0.0343668304006612,9,0.5,1.2,1,2
"309","8.2","0",0.80952380952381,"a",0.576271186440678,0.0146870032207669,13.3,0,59,0.0381679630716228,9,0.5,1.2,1,2
"310","8.8","0",0.80952380952381,"a",0.576271186440678,0.0150331712627761,13.9,0,59,0.0419584853347224,9,0.5,1.2,1,2
"311","9.4","0",0.80952380952381,"a",0.576271186440678,0.0153735069932174,14.5,0,59,0.0464398185609622,9,0.5,1.2,1,2
"312","10","0",0.80952380952381,"a",0.576271186440678,0.0157088229830068,15.1,0,59,0.0512966376208744,9,0.5,1.2,1,2
"313","7.1","1",0.0222222222222222,"a",0.0169491525423729,0.0143044430948391,12.1,0,59,0.0311725499148007,9,0.5,1.2,1,2
"314","7.6","1",0.0238095238095238,"a",0.0169491525423729,0.0142903708988282,12.7,0,59,0.0343668304006612,9,0.5,1.2,1,2
"315","8.2","1",0.0238095238095238,"a",0.0169491525423729,0.0146870032207669,13.3,0,59,0.0381679630716228,9,0.5,1.2,1,2
"316","8.8","1",0.0238095238095238,"a",0.0169491525423729,0.0150331712627761,13.9,0,59,0.0419584853347224,9,0.5,1.2,1,2
"317","9.4","1",0.0238095238095238,"a",0.0169491525423729,0.0153735069932174,14.5,0,59,0.0464398185609622,9,0.5,1.2,1,2
"318","10","1",0.0238095238095238,"a",0.0169491525423729,0.0157088229830068,15.1,0,59,0.0512966376208744,9,0.5,1.2,1,2
"319","7.1","2",0.155555555555556,"a",0.11864406779661,0.0143044430948391,12.1,0,59,0.0311725499148007,9,0.5,1.2,1,2
"320","7.6","2",0.166666666666667,"a",0.11864406779661,0.0142903708988282,12.7,0,59,0.0343668304006612,9,0.5,1.2,1,2
"321","8.2","2",0.166666666666667,"a",0.11864406779661,0.0146870032207669,13.3,0,59,0.0381679630716228,9,0.5,1.2,1,2
"322","8.8","2",0.166666666666667,"a",0.11864406779661,0.0150331712627761,13.9,0,59,0.0419584853347224,9,0.5,1.2,1,2
"323","9.4","2",0.166666666666667,"a",0.11864406779661,0.0153735069932174,14.5,0,59,0.0464398185609622,9,0.5,1.2,1,2
"324","10","2",0.166666666666667,"a",0.11864406779661,0.0157088229830068,15.1,0,59,0.0512966376208744,9,0.5,1.2,1,2
"325","7.1","0",0.642857142857143,"n",0.152542372881356,0.016006266496226,12.1,0,59,0.0311725499148007,10,0.3,1.2,1,2
"326","7.6","0",0.722222222222222,"n",0.220338983050847,0.0163819682509376,12.7,0,59,0.0343668304006612,10,0.3,1.2,1,2
"327","8.2","0",0.761904761904762,"n",0.271186440677966,0.0168464015604523,13.3,0,59,0.0381679630716228,10,0.3,1.2,1,2
"328","8.8","0",0.761904761904762,"n",0.271186440677966,0.0172434659414852,13.9,0,59,0.0419584853347224,10,0.3,1.2,1,2
"329","9.4","0",0.724137931034483,"n",0.355932203389831,0.0176458391497421,14.2,0,59,0.0460456862770585,10,0.3,1.2,1,2
"330","10","0",0.774193548387097,"n",0.406779661016949,0.0177418751757044,15.3,0,59,0.052980511149492,10,0.3,1.2,1,2
"331","7.1","1",0,"n",0,0.016006266496226,12.1,0,59,0.0311725499148007,10,0.3,1.2,1,2
"332","7.6","1",0,"n",0,0.0163819682509376,12.7,0,59,0.0343668304006612,10,0.3,1.2,1,2
"333","8.2","1",0,"n",0,0.0168464015604523,13.3,0,59,0.0381679630716228,10,0.3,1.2,1,2
"334","8.8","1",0,"n",0,0.0172434659414852,13.9,0,59,0.0419584853347224,10,0.3,1.2,1,2
"335","9.4","1",0,"n",0,0.0176458391497421,14.2,0,59,0.0460456862770585,10,0.3,1.2,1,2
"336","10","1",0.032258064516129,"n",0.0169491525423729,0.0177418751757044,15.3,0,59,0.052980511149492,10,0.3,1.2,1,2
"337","7.1","2",0.357142857142857,"n",0.0847457627118644,0.016006266496226,12.1,0,59,0.0311725499148007,10,0.3,1.2,1,2
"338","7.6","2",0.277777777777778,"n",0.0847457627118644,0.0163819682509376,12.7,0,59,0.0343668304006612,10,0.3,1.2,1,2
"339","8.2","2",0.238095238095238,"n",0.0847457627118644,0.0168464015604523,13.3,0,59,0.0381679630716228,10,0.3,1.2,1,2
"340","8.8","2",0.238095238095238,"n",0.0847457627118644,0.0172434659414852,13.9,0,59,0.0419584853347224,10,0.3,1.2,1,2
"341","9.4","2",0.275862068965517,"n",0.135593220338983,0.0176458391497421,14.2,0,59,0.0460456862770585,10,0.3,1.2,1,2
"342","10","2",0.193548387096774,"n",0.101694915254237,0.0177418751757044,15.3,0,59,0.052980511149492,10,0.3,1.2,1,2
"343","7.1","0",0.822222222222222,"a",0.627118644067797,0.016006266496226,12.1,0,59,0.0311725499148007,10,0.3,1.2,1,2
"344","7.6","0",0.804878048780488,"a",0.559322033898305,0.0163819682509376,12.7,0,59,0.0343668304006612,10,0.3,1.2,1,2
"345","8.2","0",0.789473684210526,"a",0.508474576271186,0.0168464015604523,13.3,0,59,0.0381679630716228,10,0.3,1.2,1,2
"346","8.8","0",0.789473684210526,"a",0.508474576271186,0.0172434659414852,13.9,0,59,0.0419584853347224,10,0.3,1.2,1,2
"347","9.4","0",0.833333333333333,"a",0.423728813559322,0.0176458391497421,14.2,0,59,0.0460456862770585,10,0.3,1.2,1,2
"348","10","0",0.75,"a",0.355932203389831,0.0177418751757044,15.3,0,59,0.052980511149492,10,0.3,1.2,1,2
"349","7.1","1",0.0222222222222222,"a",0.0169491525423729,0.016006266496226,12.1,0,59,0.0311725499148007,10,0.3,1.2,1,2
"350","7.6","1",0.024390243902439,"a",0.0169491525423729,0.0163819682509376,12.7,0,59,0.0343668304006612,10,0.3,1.2,1,2
"351","8.2","1",0.0263157894736842,"a",0.0169491525423729,0.0168464015604523,13.3,0,59,0.0381679630716228,10,0.3,1.2,1,2
"352","8.8","1",0.0263157894736842,"a",0.0169491525423729,0.0172434659414852,13.9,0,59,0.0419584853347224,10,0.3,1.2,1,2
"353","9.4","1",0.0333333333333333,"a",0.0169491525423729,0.0176458391497421,14.2,0,59,0.0460456862770585,10,0.3,1.2,1,2
"354","10","1",0.0714285714285714,"a",0.0338983050847458,0.0177418751757044,15.3,0,59,0.052980511149492,10,0.3,1.2,1,2
"355","7.1","2",0.155555555555556,"a",0.11864406779661,0.016006266496226,12.1,0,59,0.0311725499148007,10,0.3,1.2,1,2
"356","7.6","2",0.170731707317073,"a",0.11864406779661,0.0163819682509376,12.7,0,59,0.0343668304006612,10,0.3,1.2,1,2
"357","8.2","2",0.184210526315789,"a",0.11864406779661,0.0168464015604523,13.3,0,59,0.0381679630716228,10,0.3,1.2,1,2
"358","8.8","2",0.184210526315789,"a",0.11864406779661,0.0172434659414852,13.9,0,59,0.0419584853347224,10,0.3,1.2,1,2
"359","9.4","2",0.133333333333333,"a",0.0677966101694915,0.0176458391497421,14.2,0,59,0.0460456862770585,10,0.3,1.2,1,2
"360","10","2",0.178571428571429,"a",0.0847457627118644,0.0177418751757044,15.3,0,59,0.052980511149492,10,0.3,1.2,1,2
"361","7.1","0",0.818181818181818,"n",0.76271186440678,0.0222581329382209,12,0,59,0.0311851913721551,11,0.1,1.2,1,2
"362","7.6","0",0.851851851851852,"n",0.779661016949153,0.0234908221431169,12.4,0,59,0.0337765233789175,11,0.1,1.2,1,2
"363","8.2","0",0.851851851851852,"n",0.779661016949153,0.0244629916006987,13,0,59,0.0375177058284268,11,0.1,1.2,1,2
"364","8.8","0",0.851851851851852,"n",0.779661016949153,0.0253556509327303,13.6,0,59,0.041602127809818,11,0.1,1.2,1,2
"365","9.4","0",0.818181818181818,"n",0.76271186440678,0.0258686205550696,14.4,0,59,0.0468221681107387,11,0.1,1.2,1,2
"366","10","0",0.818181818181818,"n",0.76271186440678,0.0267198808284381,15.3,0,59,0.052980511149492,11,0.1,1.2,1,2
"367","7.1","1",0.0363636363636364,"n",0.0338983050847458,0.0222581329382209,12,0,59,0.0311851913721551,11,0.1,1.2,1,2
"368","7.6","1",0,"n",0,0.0234908221431169,12.4,0,59,0.0337765233789175,11,0.1,1.2,1,2
"369","8.2","1",0,"n",0,0.0244629916006987,13,0,59,0.0375177058284268,11,0.1,1.2,1,2
"370","8.8","1",0,"n",0,0.0253556509327303,13.6,0,59,0.041602127809818,11,0.1,1.2,1,2
"371","9.4","1",0.0363636363636364,"n",0.0338983050847458,0.0258686205550696,14.4,0,59,0.0468221681107387,11,0.1,1.2,1,2
"372","10","1",0.0363636363636364,"n",0.0338983050847458,0.0267198808284381,15.3,0,59,0.052980511149492,11,0.1,1.2,1,2
"373","7.1","2",0.145454545454545,"n",0.135593220338983,0.0222581329382209,12,0,59,0.0311851913721551,11,0.1,1.2,1,2
"374","7.6","2",0.148148148148148,"n",0.135593220338983,0.0234908221431169,12.4,0,59,0.0337765233789175,11,0.1,1.2,1,2
"375","8.2","2",0.148148148148148,"n",0.135593220338983,0.0244629916006987,13,0,59,0.0375177058284268,11,0.1,1.2,1,2
"376","8.8","2",0.148148148148148,"n",0.135593220338983,0.0253556509327303,13.6,0,59,0.041602127809818,11,0.1,1.2,1,2
"377","9.4","2",0.145454545454545,"n",0.135593220338983,0.0258686205550696,14.4,0,59,0.0468221681107387,11,0.1,1.2,1,2
"378","10","2",0.145454545454545,"n",0.135593220338983,0.0267198808284381,15.3,0,59,0.052980511149492,11,0.1,1.2,1,2
"379","7.1","0",0,"a",0,0.0222581329382209,12,0,59,0.0311851913721551,11,0.1,1.2,1,2
"380","7.6","0",0,"a",0,0.0234908221431169,12.4,0,59,0.0337765233789175,11,0.1,1.2,1,2
"381","8.2","0",0,"a",0,0.0244629916006987,13,0,59,0.0375177058284268,11,0.1,1.2,1,2
"382","8.8","0",0,"a",0,0.0253556509327303,13.6,0,59,0.041602127809818,11,0.1,1.2,1,2
"383","9.4","0",0,"a",0,0.0258686205550696,14.4,0,59,0.0468221681107387,11,0.1,1.2,1,2
"384","10","0",0,"a",0,0.0267198808284381,15.3,0,59,0.052980511149492,11,0.1,1.2,1,2
"385","7.1","1",0.25,"a",0.0169491525423729,0.0222581329382209,12,0,59,0.0311851913721551,11,0.1,1.2,1,2
"386","7.6","1",0.2,"a",0.0169491525423729,0.0234908221431169,12.4,0,59,0.0337765233789175,11,0.1,1.2,1,2
"387","8.2","1",0.2,"a",0.0169491525423729,0.0244629916006987,13,0,59,0.0375177058284268,11,0.1,1.2,1,2
"388","8.8","1",0.2,"a",0.0169491525423729,0.0253556509327303,13.6,0,59,0.041602127809818,11,0.1,1.2,1,2
"389","9.4","1",0.25,"a",0.0169491525423729,0.0258686205550696,14.4,0,59,0.0468221681107387,11,0.1,1.2,1,2
"390","10","1",0.25,"a",0.0169491525423729,0.0267198808284381,15.3,0,59,0.052980511149492,11,0.1,1.2,1,2
"391","7.1","2",0.75,"a",0.0508474576271186,0.0222581329382209,12,0,59,0.0311851913721551,11,0.1,1.2,1,2
"392","7.6","2",0.8,"a",0.0677966101694915,0.0234908221431169,12.4,0,59,0.0337765233789175,11,0.1,1.2,1,2
"393","8.2","2",0.8,"a",0.0677966101694915,0.0244629916006987,13,0,59,0.0375177058284268,11,0.1,1.2,1,2
"394","8.8","2",0.8,"a",0.0677966101694915,0.0253556509327303,13.6,0,59,0.041602127809818,11,0.1,1.2,1,2
"395","9.4","2",0.75,"a",0.0508474576271186,0.0258686205550696,14.4,0,59,0.0468221681107387,11,0.1,1.2,1,2
"396","10","2",0.75,"a",0.0508474576271186,0.0267198808284381,15.3,0,59,0.052980511149492,11,0.1,1.2,1,2
"397","7.1","0",0.285714285714286,"n",0.0338983050847458,0.0123792925161488,10.1,0,59,0.0257907212726801,12,1,1.125,1,1
"398","7.6","0",0,"n",0,0.0135627538307141,10.5,0,59,0.0279875410721902,12,1,1.125,1,1
"399","8.2","0",0,"n",0,0.014230630596794,10.8,0,59,0.0303486580662567,12,1,1.125,1,1
"400","8.8","0",0,"n",0,0.104293766745753,3.7,18.2,29,0.0774996901503023,12,1,1.125,1,1
"401","9.4","0",0,"n",0,0.0863237229539567,4.3,17,32,0.0774996901503023,12,1,1.125,1,1
"402","10","0",0,"n",0,0.153379719847578,2.6,22.6,24,0.104828335740565,12,1,1.125,1,1
"403","7.1","1",0.142857142857143,"n",0.0169491525423729,0.0123792925161488,10.1,0,59,0.0257907212726801,12,1,1.125,1,1
"404","7.6","1",0.4,"n",0.0338983050847458,0.0135627538307141,10.5,0,59,0.0279875410721902,12,1,1.125,1,1
"405","8.2","1",0.2,"n",0.0169491525423729,0.014230630596794,10.8,0,59,0.0303486580662567,12,1,1.125,1,1
"406","8.8","1",0.8,"n",0.137931034482759,0.104293766745753,3.7,18.2,29,0.0774996901503023,12,1,1.125,1,1
"407","9.4","1",0.8,"n",0.125,0.0863237229539567,4.3,17,32,0.0774996901503023,12,1,1.125,1,1
"408","10","1",0.6,"n",0.125,0.153379719847578,2.6,22.6,24,0.104828335740565,12,1,1.125,1,1
"409","7.1","2",0.571428571428571,"n",0.0677966101694915,0.0123792925161488,10.1,0,59,0.0257907212726801,12,1,1.125,1,1
"410","7.6","2",0.6,"n",0.0508474576271186,0.0135627538307141,10.5,0,59,0.0279875410721902,12,1,1.125,1,1
"411","8.2","2",0.8,"n",0.0677966101694915,0.014230630596794,10.8,0,59,0.0303486580662567,12,1,1.125,1,1
"412","8.8","2",0.2,"n",0.0344827586206897,0.104293766745753,3.7,18.2,29,0.0774996901503023,12,1,1.125,1,1
"413","9.4","2",0.2,"n",0.03125,0.0863237229539567,4.3,17,32,0.0774996901503023,12,1,1.125,1,1
"414","10","2",0.4,"n",0.0833333333333333,0.153379719847578,2.6,22.6,24,0.104828335740565,12,1,1.125,1,1
"415","7.1","0",0.826923076923077,"a",0.728813559322034,0.0123792925161488,10.1,0,59,0.0257907212726801,12,1,1.125,1,1
"416","7.6","0",0.833333333333333,"a",0.76271186440678,0.0135627538307141,10.5,0,59,0.0279875410721902,12,1,1.125,1,1
"417","8.2","0",0.851851851851852,"a",0.779661016949153,0.014230630596794,10.8,0,59,0.0303486580662567,12,1,1.125,1,1
"418","8.8","0",0.583333333333333,"a",0.482758620689655,0.104293766745753,3.7,18.2,29,0.0774996901503023,12,1,1.125,1,1
"419","9.4","0",0.62962962962963,"a",0.53125,0.0863237229539567,4.3,17,32,0.0774996901503023,12,1,1.125,1,1
"420","10","0",0.526315789473684,"a",0.416666666666667,0.153379719847578,2.6,22.6,24,0.104828335740565,12,1,1.125,1,1
"421","7.1","1",0.0384615384615385,"a",0.0338983050847458,0.0123792925161488,10.1,0,59,0.0257907212726801,12,1,1.125,1,1
"422","7.6","1",0.0185185185185185,"a",0.0169491525423729,0.0135627538307141,10.5,0,59,0.0279875410721902,12,1,1.125,1,1
"423","8.2","1",0,"a",0,0.014230630596794,10.8,0,59,0.0303486580662567,12,1,1.125,1,1
"424","8.8","1",0.0416666666666667,"a",0.0344827586206897,0.104293766745753,3.7,18.2,29,0.0774996901503023,12,1,1.125,1,1
"425","9.4","1",0.037037037037037,"a",0.03125,0.0863237229539567,4.3,17,32,0.0774996901503023,12,1,1.125,1,1
