"","Time","Wstart","A","h","S.day","Fit","Beh","S.cum","W","N","yn","ya","iter_id"
"1181",41,"7.6",1,"n",0.927981017809309,0.0101092715314634,0,0.0376925783091382,19.6,0.75,1,1,12
"1182",42,"7.6",1,"n",0.928165582039296,0.0108938343968806,0,0.0349849538848631,20,0.75,1,1,12
"1183",43,"7.6",1,"n",0.928389345497555,0.0117369514746986,0,0.0324796584394302,20.5,0.75,1,1,12
"1184",44,"7.6",1,"n",0.928605803061885,0.0126422729123506,0,0.0301607993083228,21,0.75,1,1,12
"1185",45,"7.6",1,"n",0.928815358472214,0.0136142514624239,0,0.0280138136213683,21.5,0.75,1,1,12
"1186",46,"7.6",1,"n",0.929018384438498,0.0146576511017407,0,0.0260253478724848,22,0.75,1,1,12
"1187",47,"7.6",1,"n",0.929215225665929,0.0157775683961301,2,0.0241831494963652,22.5,0.75,1,1,12
"1188",48,"7.6",3,"n",0.929215225665929,0.0169794553084545,2,0.0224713507165779,22.5,0.75,1,1,12
"1189",49,"7.6",5,"n",0.918087432699458,0.0182728982903676,1,0.0206306646886722,22.5,0.75,1,1,12
"1190",50,"7.6",6,"a",0.910814983338624,0.0199032223288796,2,0.0187907185146777,22.7,0.75,1,1,12
"1191",51,"7.6",8,"n",0.929253880265703,0.0218521024499659,2,0.0174613480927448,22.6,0.75,1,1,12
"1192",52,"7.6",10,"n",0.929253880265703,0.0235157505543239,2,0.0162260254698533,22.6,0.75,1,1,12
"1193",53,"7.6",12,"n",0.929253880265703,0.025306055808559,2,0.0150780971291513,22.6,0.75,1,1,12
"1194",54,"7.6",14,"n",0.929253880265703,0.0272326608970664,2,0.014011380264287,22.6,0.75,1,1,12
"1195",55,"7.6",16,"n",0.929253880265703,0.0293059426227843,2,0.013020129478467,22.6,0.75,1,1,12
"1196",56,"7.6",18,"a",0.910777286968434,0.0315370677972362,2,0.0118584382023759,22.6,0.75,1,1,12
"1197",57,"7.6",20,"a",0.910739362885267,0.0346265417994874,2,0.0107999464532461,22.5,0.75,1,1,12
"1198",58,"7.6",22,"n",0.929176336524831,0.03802025388448,2,0.0100350546800916,22.4,0.75,1,1,12
"1199",59,"7.6",24,"n",0.929176336524831,0.0409182330521651,2,0.00932433534447386,22.4,0.75,1,1,12
"1200",60,"7.6",26,"o",NA,NA,NA,NA,22.4,0.75,1,1,12
"1201",1,"8.2",1,"n",0.918598247272051,0.00049722054306158,0,0.918598247272051,8.2,0.75,1,1,12
"1202",2,"8.2",1,"n",0.918899031948676,0.000541281832986477,0,0.844099040168038,8.4,0.75,1,1,12
"1203",3,"8.2",1,"n",0.919190251201075,0.000589054742868321,0,0.775887608770645,8.6,0.75,1,1,12
"1204",4,"8.2",1,"n",0.919472420552458,0.00064084093809592,0,0.713407257713004,8.8,0.75,1,1,12
"1205",5,"8.2",1,"n",0.919746016850727,0.000696965916292383,0,0.656153483673936,9,0.75,1,1,12
"1206",6,"8.2",1,"n",0.920011481951757,0.000757780847672319,0,0.603668738902666,9.2,0.75,1,1,12
"1207",7,"8.2",1,"n",0.920269225980579,0.000823664554777867,0,0.555537763098628,9.4,0.75,1,1,12
"1208",8,"8.2",1,"n",0.920519630226717,0.000895025641980176,0,0.511383416264527,9.6,0.75,1,1,12
"1209",9,"8.2",1,"n",0.920763049721336,0.000972304785895481,0,0.470862953936641,9.8,0.75,1,1,12
"1210",10,"8.2",1,"n",0.920999815536902,0.00105597719868292,0,0.433664693718808,10,0.75,1,1,12
"1211",11,"8.2",1,"n",0.921343159391811,0.00114655527706847,0,0.399553999027568,10.3,0.75,1,1,12
"1212",12,"8.2",1,"n",0.921673183983549,0.001244438910064,0,0.368258206457098,10.6,0.75,1,1,12
"1213",13,"8.2",1,"n",0.92199076044583,0.0013501954181692,0,0.339530663811798,10.9,0.75,1,1,12
"1214",14,"8.2",1,"n",0.922296680984094,0.00146443486864913,0,0.313148004325947,11.2,0.75,1,1,12
"1215",15,"8.2",1,"n",0.922591667912213,0.00158781322631083,0,0.288907739614457,11.5,0.75,1,1,12
"1216",16,"8.2",1,"n",0.922876381449667,0.00172103573177068,0,0.266626129308192,11.8,0.75,1,1,12
"1217",17,"8.2",1,"n",0.923151426475915,0.00186486052342921,0,0.246136291606609,12.1,0.75,1,1,12
"1218",18,"8.2",1,"n",0.923417358403457,0.00202010252050222,0,0.227286524202598,12.4,0.75,1,1,12
"1219",19,"8.2",1,"n",0.923674688302779,0.0021876375856686,0,0.209938809398257,12.7,0.75,1,1,12
"1220",20,"8.2",1,"n",0.923923887389647,0.0023684069871919,0,0.193967480893192,13,0.75,1,1,12
"1221",21,"8.2",1,"n",0.924165390966792,0.0025634221817593,0,0.1792580328145,13.3,0.75,1,1,12
"1222",22,"8.2",1,"n",0.924399601896895,0.0027737699407653,0,0.165706054170544,13.6,0.75,1,1,12
"1223",23,"8.2",1,"n",0.924626893671662,0.00300061784435372,0,0.153216274130299,13.9,0.75,1,1,12
"1224",24,"8.2",1,"n",0.924847613131472,0.0032452201692278,0,0.141701705422304,14.2,0.75,1,1,12
"1225",25,"8.2",1,"n",0.925062082881865,0.00350892419805215,0,0.131082874765869,14.5,0.75,1,1,12
"1226",26,"8.2",1,"n",0.925270603446143,0.00379317698020951,0,0.121287130636071,14.8,0.75,1,1,12
"1227",27,"8.2",1,"n",0.925539858467806,0.00409953257574804,0,0.112256073722875,15.2,0.75,1,1,12
"1228",28,"8.2",1,"n",0.925799647746171,0.00442934200860312,0,0.103926633510006,15.6,0.75,1,1,12
"1229",29,"8.2",1,"n",0.926050533621112,0.00478434185991128,0,0.0962413144193869,16,0.75,1,1,12
"1230",30,"8.2",1,"n",0.92629303204564,0.00516639393446834,0,0.0891476589415917,16.4,0.75,1,1,12
"1231",31,"8.2",1,"n",0.92652761743212,0.00557749411442596,0,0.0825977680388041,16.8,0.75,1,1,12
"1232",32,"8.2",1,"n",0.926754726890598,0.00601978182785748,0,0.0765478719605749,17.2,0.75,1,1,12
"1233",33,"8.2",1,"n",0.92697476394764,0.00649555017437543,0,0.0709579455413481,17.6,0.75,1,1,12
"1234",34,"8.2",1,"n",0.927188101819583,0.00700725675283036,0,0.0657913628354999,18,0.75,1,1,12
"1235",35,"8.2",1,"n",0.927395086302125,0.00755753523915891,0,0.0610145866147628,18.4,0.75,1,1,12
"1236",36,"8.2",1,"n",0.927596038328517,0.00814920776569312,0,0.0565968888241061,18.8,0.75,1,1,12
"1237",37,"8.2",1,"n",0.92779125624047,0.00878529815670364,0,0.0525100985814196,19.2,0.75,1,1,12
"1238",38,"8.2",1,"n",0.927981017809309,0.0094690460786436,0,0.0487283747268529,19.6,0.75,1,1,12
"1239",39,"8.2",1,"n",0.928165582039296,0.0102039221675,0,0.0452280002901784,20,0.75,1,1,12
"1240",40,"8.2",1,"n",0.928389345497555,0.0109936441998643,0,0.041989193587562,20.5,0.75,1,1,12
"1241",41,"8.2",1,"n",0.928605803061885,0.011841631157424,0,0.0389914088312989,21,0.75,1,1,12
"1242",42,"8.2",1,"n",0.928815358472214,0.0127520537976164,0,0.0362158193709796,21.5,0.75,1,1,12
"1243",43,"8.2",1,"n",0.929018384438498,0.0137293743921203,0,0.0336451620031439,22,0.75,1,1,12
"1244",44,"8.2",1,"n",0.929215225665929,0.0147783667385855,0,0.0312635968033181,22.5,0.75,1,1,12
"1245",45,"8.2",1,"n",0.929406201525493,0.015904137524215,0,0.0290565807509964,23,0.75,1,1,12
"1246",46,"8.2",1,"n",0.929591608418154,0.0171121491314676,2,0.0270107536354507,23.5,0.75,1,1,12
"1247",47,"8.2",3,"n",0.929591608418154,0.0184082439820929,2,0.0251089699165652,23.5,0.75,1,1,12
"1248",48,"8.2",5,"n",0.918459532213593,0.019802506622685,1,0.0230615727639336,23.5,0.75,1,1,12
"1249",49,"8.2",6,"a",0.911215265095357,0.0215605651943736,2,0.0210140571396036,23.8,0.75,1,1,12
"1250",50,"8.2",8,"n",0.929664274240429,0.0236613301162347,2,0.0195360181795365,23.7,0.75,1,1,12
"1251",51,"8.2",10,"n",0.929664274240429,0.0254514783151874,2,0.0181619381624266,23.7,0.75,1,1,12
"1252",52,"8.2",12,"n",0.929664274240429,0.0273770639793406,2,0.0168845050605719,23.7,0.75,1,1,12
"1253",53,"8.2",14,"n",0.929664274240429,0.0294483339178637,2,0.0156969211430454,23.7,0.75,1,1,12
"1254",54,"8.2",16,"n",0.918531371108286,0.0316763101840437,1,0.0144181144997001,23.7,0.75,1,1,12
"1255",55,"8.2",17,"n",0.929771721873495,0.0344858228911916,2,0.0134055551445554,24,0.75,1,1,12
"1256",56,"8.2",19,"n",0.918637596007192,0.0370906342706385,1,0.0123148469511362,24,0.75,1,1,12
"1257",57,"8.2",20,"a",0.911388980652266,0.0403756981336828,2,0.0112236158096847,24.3,0.75,1,1,12
"1258",58,"8.2",22,"n",0.929842343154321,0.0443012796849778,2,0.0104361932231411,24.2,0.75,1,1,12
"1259",59,"8.2",24,"n",0.929842343154321,0.0476438613611569,2,0.00970401436021678,24.2,0.75,1,1,12
"1260",60,"8.2",26,"o",NA,NA,NA,NA,24.2,0.75,1,1,12
"1261",1,"8.8",1,"n",0.919472420552458,0.000586888758988376,0,0.919472420552458,8.8,0.75,1,1,12
"1262",2,"8.8",1,"n",0.919746016850727,0.000638288594491772,0,0.845681096407221,9,0.75,1,1,12
"1263",3,"8.8",1,"n",0.920011481951757,0.000693983537626306,0,0.778036318764194,9.2,0.75,1,1,12
"1264",4,"8.8",1,"n",0.920269225980579,0.000754320517994032,0,0.716002880853903,9.4,0.75,1,1,12
"1265",5,"8.8",1,"n",0.920519630226717,0.000819673739704027,0,0.659094707124899,9.6,0.75,1,1,12
"1266",6,"8.8",1,"n",0.920763049721336,0.000890446778959127,0,0.606870052587513,9.8,0.75,1,1,12
"1267",7,"8.8",1,"n",0.920999815536902,0.000967074839969541,0,0.55892720648797,10,0.75,1,1,12
"1268",8,"8.8",1,"n",0.921343159391811,0.00105002718095636,0,0.514963758295665,10.3,0.75,1,1,12
"1269",9,"8.8",1,"n",0.921673183983549,0.00113967002441251,0,0.4746282867445,10.6,0.75,1,1,12
"1270",10,"8.8",1,"n",0.92199076044583,0.00123652292831908,0,0.437602895024663,10.9,0.75,1,1,12
"1271",11,"8.8",1,"n",0.922296680984094,0.00134114459858703,0,0.403599697670278,11.2,0.75,1,1,12
"1272",12,"8.8",1,"n",0.922591667912213,0.00145413577457096,0,0.372357718242487,11.5,0.75,1,1,12
"1273",13,"8.8",1,"n",0.922876381449667,0.00157614232292127,0,0.343640143616481,11.8,0.75,1,1,12
"1274",14,"8.8",1,"n",0.923151426475915,0.00170785855462618,0,0.317231888773942,12.1,0.75,1,1,12
"1275",15,"8.8",1,"n",0.923417358403457,0.00185003078113181,0,0.292937432732973,12.4,0.75,1,1,12
"1276",16,"8.8",1,"n",0.923674688302779,0.00200346112653808,0,0.270578891871845,12.7,0.75,1,1,12
"1277",17,"8.8",1,"n",0.923923887389647,0.00216901161405578,0,0.249994301623818,13,0.75,1,1,12
"1278",18,"8.8",1,"n",0.924165390966792,0.00234760854618,0,0.231036081499646,13.3,0.75,1,1,12
"1279",19,"8.8",1,"n",0.924399601896895,0.00254024719939373,0,0.213569661762091,13.6,0.75,1,1,12
"1280",20,"8.8",1,"n",0.924626893671662,0.00274799685566833,0,0.19747225293759,13.9,0.75,1,1,12
"1281",21,"8.8",1,"n",0.924847613131472,0.00297200619458096,0,0.182631741789024,14.2,0.75,1,1,12
"1282",22,"8.8",1,"n",0.925062082881865,0.00321350907153012,0,0.168945699459698,14.5,0.75,1,1,12
"1283",23,"8.8",1,"n",0.925270603446143,0.00347383070930657,0,0.156320489288705,14.8,0.75,1,1,12
"1284",24,"8.8",1,"n",0.925539858467806,0.00375439433217525,0,0.144680843531886,15.2,0.75,1,1,12
"1285",25,"8.8",1,"n",0.925799647746171,0.0040564372218291,0,0.133945473977439,15.6,0.75,1,1,12
"1286",26,"8.8",1,"n",0.926050533621112,0.00438154975723351,0,0.12404027765294,16,0.75,1,1,12
"1287",27,"8.8",1,"n",0.92629303204564,0.00473143699847614,0,0.114897644882925,16.4,0.75,1,1,12
"1288",28,"8.8",1,"n",0.92652761743212,0.00510792679507387,0,0.106455841161939,16.8,0.75,1,1,12
"1289",29,"8.8",1,"n",0.926754726890598,0.00551297845738321,0,0.0986584540019412,17.2,0.75,1,1,12
"1290",30,"8.8",1,"n",0.92697476394764,0.00594869202974565,0,0.0914538971098886,17.6,0.75,1,1,12
"1291",31,"8.8",1,"n",0.927188101819583,0.00641731820660617,0,0.0847949652653211,18,0.75,1,1,12
"1292",32,"8.8",1,"n",0.927395086302125,0.00692126893562628,0,0.0786384341302181,18.4,0.75,1,1,12
"1293",33,"8.8",1,"n",0.927596038328517,0.00746312875478346,0,0.0729446999595483,18.8,0.75,1,1,12
"1294",34,"8.8",1,"n",0.92779125624047,0.00804566691361863,0,0.0676774548115535,19.2,0.75,1,1,12
"1295",35,"8.8",1,"n",0.927981017809309,0.0086718503321757,0,0.0628033933987689,19.6,0.75,1,1,12
"1296",36,"8.8",1,"n",0.928165582039296,0.00934485745478652,0,0.0582919481880113,20,0.75,1,1,12
"1297",37,"8.8",1,"n",0.928389345497555,0.0100680930597046,0,0.0541176236260452,20.5,0.75,1,1,12
"1298",38,"8.8",1,"n",0.928605803061885,0.01084468828572,0,0.0502539393470645,21,0.75,1,1,12
"1299",39,"8.8",1,"n",0.928815358472214,0.0116784627556299,0,0.0466766306892846,21.5,0.75,1,1,12
"1300",40,"8.8",1,"n",0.929018384438498,0.0125735030639884,0,0.0433634480339916,22,0.75,1,1,12
"1301",41,"8.8",1,"n",0.929215225665929,0.0135341811040563,0,0.0402939761505583,22.5,0.75,1,1,12
"1302",42,"8.8",1,"n",0.929406201525493,0.0145651736327899,0,0.0374494713184492,23,0.75,1,1,12
"1303",43,"8.8",1,"n",0.929591608418154,0.0156714831565392,0,0.0348127142773267,23.5,0.75,1,1,12
"1304",44,"8.8",1,"n",0.929771721873495,0.016858460225568,0,0.0323678772967201,24,0.75,1,1,12
"1305",45,"8.8",1,"n",0.929946798417488,0.0181318272313102,0,0.0301004038636549,24.5,0.75,1,1,12
"1306",46,"8.8",1,"n",0.930117077238907,0.0194977038064603,2,0.0279968996653734,25,0.75,1,1,12
"1307",47,"8.8",3,"n",0.930117077238907,0.0209626339345796,2,0.026040394488508,25,0.75,1,1,12
"1308",48,"8.8",5,"n",0.918979021340098,0.022537629345338,1,0.0239305762423592,25,0.75,1,1,12
"1309",49,"8.8",6,"a",0.911722240093362,0.0245246396511561,2,0.0218180385784087,25.3,0.75,1,1,12
"1310",50,"8.8",8,"n",0.930183895934805,0.0268992447180456,2,0.0202947881265201,25.2,0.75,1,1,12
"1311",51,"8.8",10,"n",0.930183895934805,0.0289182008370643,2,0.0188778850866979,25.2,0.75,1,1,12
"1312",52,"8.8",12,"n",0.930183895934805,0.031088692207472,2,0.0175599046969542,25.2,0.75,1,1,12
"1313",53,"8.8",14,"n",0.930183895934805,0.0334220924951929,2,0.0163339405632568,25.2,0.75,1,1,12
"1314",54,"8.8",16,"n",0.9190450796692,0.0359306290307303,1,0.0150116277062703,25.2,0.75,1,1,12
"1315",55,"8.8",17,"n",0.930282781679652,0.0390956111137259,2,0.0139650587801285,25.5,0.75,1,1,12
"1316",56,"8.8",19,"n",0.919142840143596,0.0420255129769656,1,0.0128358837899395,25.5,0.75,1,1,12
"1317",57,"8.8",20,"a",0.911882219578442,0.0457225048615948,2,0.011704814200621,25.8,0.75,1,1,12
"1318",58,"8.8",22,"n",0.930347829866872,0.0501408009498552,2,0.0108895484905427,25.7,0.75,1,1,12
"1319",59,"8.8",24,"n",0.930347829866872,0.0538946825479564,2,0.0101310678064065,25.7,0.75,1,1,12
"1320",60,"8.8",26,"o",NA,NA,NA,NA,25.7,0.75,1,1,12
"1321",1,"9.4",1,"n",0.920269225980579,0.000702853501346574,0,0.920269225980579,9.4,0.75,1,1,12
"1322",2,"9.4",1,"n",0.920519630226717,0.000763747696330559,0,0.847125887608669,9.6,0.75,1,1,12
"1323",3,"9.4",1,"n",0.920763049721336,0.000829691916664997,0,0.780002215772452,9.8,0.75,1,1,12
"1324",4,"9.4",1,"n",0.920999815536902,0.000901091672733934,0,0.718381896844804,10,0.75,1,1,12
"1325",5,"9.4",1,"n",0.921343159391811,0.00097838420543943,0,0.661876246488873,10.3,0.75,1,1,12
"1326",6,"9.4",1,"n",0.921673183983549,0.00106191075004591,0,0.61003358750448,10.6,0.75,1,1,12
"1327",7,"9.4",1,"n",0.92199076044583,0.00115215541528099,0,0.562445331240753,10.9,0.75,1,1,12
"1328",8,"9.4",1,"n",0.922296680984094,0.00124963878675298,0,0.518741462238346,11.2,0.75,1,1,12
"1329",9,"9.4",1,"n",0.922591667912213,0.00135492061558718,0,0.478586550861696,11.5,0.75,1,1,12
"1330",10,"9.4",1,"n",0.922876381449667,0.00146860270118557,0,0.441676224269719,11.8,0.75,1,1,12
"1331",11,"9.4",1,"n",0.923151426475915,0.0015913319819483,0,0.407734036475087,12.1,0.75,1,1,12
"1332",12,"9.4",1,"n",0.923417358403457,0.0017238038487609,0,0.376508686893004,12.4,0.75,1,1,12
"1333",13,"9.4",1,"n",0.923674688302779,0.00186676569708553,0,0.347771544009184,12.7,0.75,1,1,12
"1334",14,"9.4",1,"n",0.923923887389647,0.00202102073460045,0,0.321314436864465,13,0.75,1,1,12
"1335",15,"9.4",1,"n",0.924165390966792,0.00218743206251591,0,0.296947682168123,13.3,0.75,1,1,12
"1336",16,"9.4",1,"n",0.924399601896895,0.00236692704995973,0,0.274498319180418,13.6,0.75,1,1,12
"1337",17,"9.4",1,"n",0.924626893671662,0.00256050202218037,0,0.253808528181883,13.9,0.75,1,1,12
"1338",18,"9.4",1,"n",0.924847613131472,0.00276922728476208,0,0.234734211481426,14.2,0.75,1,1,12
"1339",19,"9.4",1,"n",0.925062082881865,0.00299425250759491,0,0.21714371859664,14.5,0.75,1,1,12
"1340",20,"9.4",1,"n",0.925270603446143,0.003236812493997,0,0.200916699540453,14.8,0.75,1,1,12
"1341",21,"9.4",1,"n",0.925539858467806,0.00349823336215545,0,0.185956413656489,15.2,0.75,1,1,12
"1342",22,"9.4",1,"n",0.925799647746171,0.00377966797447993,0,0.172158382259319,15.6,0.75,1,1,12
"1343",23,"9.4",1,"n",0.926050533621112,0.0040825981989531,0,0.15942736175859,16,0.75,1,1,12
"1344",24,"9.4",1,"n",0.92629303204564,0.00440861276002835,0,0.147676454314401,16.4,0.75,1,1,12
"1345",25,"9.4",1,"n",0.92652761743212,0.00475941479370983,0,0.136826313366745,16.8,0.75,1,1,12
"1346",26,"9.4",1,"n",0.926754726890598,0.0051368299273157,0,0.126804432675646,17.2,0.75,1,1,12
"1347",27,"9.4",1,"n",0.92697476394764,0.00554281491992012,0,0.117544509047021,17.6,0.75,1,1,12
"1348",28,"9.4",1,"n",0.927188101819583,0.00597946690189853,0,0.108985870222622,18,0.75,1,1,12
"1349",29,"9.4",1,"n",0.927395086302125,0.00644903325459417,0,0.101072960520821,18.4,0.75,1,1,12
"1350",30,"9.4",1,"n",0.927596038328517,0.00695392217389128,0,0.0937548777612479,18.8,0.75,1,1,12
"1351",31,"9.4",1,"n",0.92779125624047,0.00749671396443426,0,0.0869849558167799,19.2,0.75,1,1,12
"1352",32,"9.4",1,"n",0.927981017809309,0.00808017311438342,0,0.0807203878329532,19.6,0.75,1,1,12
"1353",33,"9.4",1,"n",0.928165582039296,0.00870726120396119,0,0.0749218857554108,20,0.75,1,1,12
"1354",34,"9.4",1,"n",0.928389345497555,0.00938115070462993,0,0.0695566804799084,20.5,0.75,1,1,12
"1355",35,"9.4",1,"n",0.928605803061885,0.0101047591187103,0,0.0645907371353643,21,0.75,1,1,12
"1356",36,"9.4",1,"n",0.928815358472214,0.0108816454575149,0,0.0599928686663679,21.5,0.75,1,1,12
"1357",37,"9.4",1,"n",0.929018384438498,0.0117156174887265,0,0.0557344779262601,22,0.75,1,1,12
"1358",38,"9.4",1,"n",0.929215225665929,0.012610748812907,0,0.0517893254836225,22.5,0.75,1,1,12
"1359",39,"9.4",1,"n",0.929406201525493,0.0135713970935737,0,0.048133320277301,23,0.75,1,1,12
"1360",40,"9.4",1,"n",0.929591608418154,0.0146022235178742,0,0.0447443306150824,23.5,0.75,1,1,12
"1361",41,"9.4",1,"n",0.929771721873495,0.0157082135699591,0,0.0416020133200621,24,0.75,1,1,12
"1362",42,"9.4",1,"n",0.929946798417488,0.0168946992045606,0,0.0386876590947134,24.5,0.75,1,1,12
"1363",43,"9.4",1,"n",0.930117077238907,0.0181673825140435,2,0.0359840524023901,25,0.75,1,1,12
"1364",44,"9.4",3,"n",0.930117077238907,0.019532360988333,2,0.0334693816477227,25,0.75,1,1,12
"1365",45,"9.4",5,"n",0.918979021340098,0.0209998950307586,1,0.0307576595914824,25,0.75,1,1,12
"1366",46,"9.4",6,"a",0.911722240093362,0.0228513323406834,2,0.0280424423027755,25.3,0.75,1,1,12
"1367",47,"9.4",8,"n",0.930183895934805,0.0250639189610461,2,0.0260846282327227,25.2,0.75,1,1,12
"1368",48,"9.4",10,"n",0.930183895934805,0.0269451224328686,2,0.024263501113525,25.2,0.75,1,1,12
"1369",49,"9.4",12,"n",0.930183895934805,0.0289675219605792,2,0.0225695179947972,25.2,0.75,1,1,12
"1370",50,"9.4",14,"n",0.930183895934805,0.0311417151889819,2,0.0209938021777711,25.2,0.75,1,1,12
"1371",51,"9.4",16,"n",0.9190450796692,0.0334790951822332,1,0.0192942505950291,25.2,0.75,1,1,12
"1372",52,"9.4",17,"n",0.930282781679652,0.036428131680204,0,0.0179491091139679,25.5,0.75,1,1,12
"1373",53,"9.4",17,"n",0.930475881910339,0.0391581273969534,0,0.0167012131323242,26.1,0.75,1,1,12
"1374",54,"9.4",17,"n",0.930663030812858,0.0420839789168514,0,0.0155432016319804,26.7,0.75,1,1,12
"1375",55,"9.4",17,"n",0.930844539196777,0.045219351713256,2,0.0144683043607633,27.3,0.75,1,1,12
"1376",56,"9.4",19,"n",0.930844539196777,0.048578844059477,2,0.0134677421056535,27.3,0.75,1,1,12
"1377",57,"9.4",21,"a",0.901402246523346,0.0521879239914708,1,0.0121398529896331,27.3,0.75,1,1,12
"1378",58,"9.4",22,"n",0.930903838966248,0.0578963766650865,2,0.0113010357525353,27.5,0.75,1,1,12
"1379",59,"9.4",24,"n",0.930903838966248,0.0621937242512389,2,0.01052017756633,27.5,0.75,1,1,12
"1380",60,"9.4",26,"o",NA,NA,NA,NA,27.5,0.75,1,1,12
"1381",1,"10",1,"n",0.920999815536902,0.000837486182236349,0,0.920999815536902,10,0.75,1,1,12
"1382",2,"10",1,"n",0.921343159391811,0.00090932285556228,0,0.848556879846044,10.3,0.75,1,1,12
"1383",3,"10",1,"n",0.921673183983549,0.000986953499673818,0,0.78209212123885,10.6,0.75,1,1,12
"1384",4,"10",1,"n",0.92199076044583,0.00107082805144457,0,0.721081709599699,10.9,0.75,1,1,12
"1385",5,"10",1,"n",0.922296680984094,0.00116143034982994,0,0.665051267482139,11.2,0.75,1,1,12
"1386",6,"10",1,"n",0.922591667912213,0.00125928063472015,0,0.613570758113478,11.5,0.75,1,1,12
"1387",7,"10",1,"n",0.922876381449667,0.00136493822621426,0,0.566249961011095,11.8,0.75,1,1,12
"1388",8,"10",1,"n",0.923151426475915,0.00147900439717635,0,0.522734459249324,12.1,0.75,1,1,12
"1389",9,"10",1,"n",0.923417358403457,0.00160212545283322,0,0.48270207350647,12.4,0.75,1,1,12
"1390",10,"10",1,"n",0.923674688302779,0.00173499603213352,0,0.445859687289194,12.7,0.75,1,1,12
"1391",11,"10",1,"n",0.923923887389647,0.00187836264661698,0,0.411940415510564,13,0.75,1,1,12
"1392",12,"10",1,"n",0.924165390966792,0.00203302747364169,0,0.380701075155343,13.3,0.75,1,1,12
"1393",13,"10",1,"n",0.924399601896895,0.00219985242199439,0,0.351919922315319,13.6,0.75,1,1,12
"1394",14,"10",1,"n",0.924626893671662,0.00237976348916662,0,0.325394624591586,13.9,0.75,1,1,12
"1395",15,"10",1,"n",0.924847613131472,0.00257375543092485,0,0.30094044187934,14.2,0.75,1,1,12
"1396",16,"10",1,"n",0.925062082881865,0.00278289676524146,0,0.278388591988291,14.5,0.75,1,1,12
"1397",17,"10",1,"n",0.925270603446143,0.00300833513419104,0,0.257584780501528,14.8,0.75,1,1,12
"1398",18,"10",1,"n",0.925539858467806,0.00325130304906109,0,0.238404981288845,15.2,0.75,1,1,12
"1399",19,"10",1,"n",0.925799647746171,0.00351287199499273,0,0.220715247698145,15.6,0.75,1,1,12
"1400",20,"10",1,"n",0.926050533621112,0.00379441923913527,0,0.204393472909183,16,0.75,1,1,12
"1401",21,"10",1,"n",0.92629303204564,0.00409742136241534,0,0.189328249751386,16.4,0.75,1,1,12
"1402",22,"10",1,"n",0.92652761743212,0.00442346128132534,0,0.175417852154745,16.8,0.75,1,1,12
"1403",23,"10",1,"n",0.926754726890598,0.0047742357573593,0,0.162569323665406,17.2,0.75,1,1,12
"1404",24,"10",1,"n",0.92697476394764,0.00515156342755065,0,0.150697660429867,17.6,0.75,1,1,12
"1405",25,"10",1,"n",0.927188101819583,0.00555739339182446,0,0.139725077722621,18,0.75,1,1,12
"1406",26,"10",1,"n",0.927395086302125,0.00599381439528637,0,0.129580350513141,18.4,0.75,1,1,12
"1407",27,"10",1,"n",0.927596038328517,0.0064630646461434,0,0.12019821978121,18.8,0.75,1,1,12
