"","Wstart","Beh","p","h","p.tot","S.cum.riv","G.riv","G.ocean","dur","Fit","yn","Bn","ka","dn0","seeds","iter_id"
"1440","10","2",1,"a",0.166666666666667,0.0998380394184878,2.8,22.8,24,0.107437993537192,0.93,1,1.3,1,2,26
"1441","7.1","0",0.5,"n",0.241379310344828,0.0499435303857115,4,16.1,29,0.0595301993804354,1,1,1.3,0.1,3,93
"1442","7.6","0",0.533333333333333,"n",0.296296296296296,0.0621851291663832,3.7,18.4,27,0.0720462380582391,1,1,1.3,0.1,3,93
"1443","8.2","0",0.588235294117647,"n",0.384615384615385,0.0703324829909904,3.7,19.8,26,0.0831983826400026,1,1,1.3,0.1,3,93
"1444","8.8","0",0.529411764705882,"n",0.375,0.0834221852590136,3.6,22.3,24,0.101598148942839,1,1,1.3,0.1,3,93
"1445","9.4","0",0.5625,"n",0.391304347826087,0.0951005073965054,3.3,23.6,23,0.112063315447455,1,1,1.3,0.1,3,93
"1446","10","0",0.5625,"n",0.409090909090909,0.108767712311535,2.9,24.3,22,0.118097367795968,1,1,1.3,0.1,3,93
"1447","7.1","1",0,"n",0,0.0499435303857115,4,16.1,29,0.0595301993804354,1,1,1.3,0.1,3,93
"1448","7.6","1",0,"n",0,0.0621851291663832,3.7,18.4,27,0.0720462380582391,1,1,1.3,0.1,3,93
"1449","8.2","1",0,"n",0,0.0703324829909904,3.7,19.8,26,0.0831983826400026,1,1,1.3,0.1,3,93
"1450","8.8","1",0.117647058823529,"n",0.0833333333333333,0.0834221852590136,3.6,22.3,24,0.101598148942839,1,1,1.3,0.1,3,93
"1451","9.4","1",0.125,"n",0.0869565217391304,0.0951005073965054,3.3,23.6,23,0.112063315447455,1,1,1.3,0.1,3,93
"1452","10","1",0.0625,"n",0.0454545454545455,0.108767712311535,2.9,24.3,22,0.118097367795968,1,1,1.3,0.1,3,93
"1453","7.1","2",0.5,"n",0.241379310344828,0.0499435303857115,4,16.1,29,0.0595301993804354,1,1,1.3,0.1,3,93
"1454","7.6","2",0.466666666666667,"n",0.259259259259259,0.0621851291663832,3.7,18.4,27,0.0720462380582391,1,1,1.3,0.1,3,93
"1455","8.2","2",0.411764705882353,"n",0.269230769230769,0.0703324829909904,3.7,19.8,26,0.0831983826400026,1,1,1.3,0.1,3,93
"1456","8.8","2",0.352941176470588,"n",0.25,0.0834221852590136,3.6,22.3,24,0.101598148942839,1,1,1.3,0.1,3,93
"1457","9.4","2",0.3125,"n",0.217391304347826,0.0951005073965054,3.3,23.6,23,0.112063315447455,1,1,1.3,0.1,3,93
"1458","10","2",0.375,"n",0.272727272727273,0.108767712311535,2.9,24.3,22,0.118097367795968,1,1,1.3,0.1,3,93
"1459","7.1","0",0.6,"a",0.310344827586207,0.0499435303857115,4,16.1,29,0.0595301993804354,1,1,1.3,0.1,3,93
"1460","7.6","0",0.5,"a",0.222222222222222,0.0621851291663832,3.7,18.4,27,0.0720462380582391,1,1,1.3,0.1,3,93
"1461","8.2","0",0.333333333333333,"a",0.115384615384615,0.0703324829909904,3.7,19.8,26,0.0831983826400026,1,1,1.3,0.1,3,93
"1462","8.8","0",0,"a",0,0.0834221852590136,3.6,22.3,24,0.101598148942839,1,1,1.3,0.1,3,93
"1463","9.4","0",0,"a",0,0.0951005073965054,3.3,23.6,23,0.112063315447455,1,1,1.3,0.1,3,93
"1464","10","0",0,"a",0,0.108767712311535,2.9,24.3,22,0.118097367795968,1,1,1.3,0.1,3,93
"1465","7.1","1",0.0666666666666667,"a",0.0344827586206897,0.0499435303857115,4,16.1,29,0.0595301993804354,1,1,1.3,0.1,3,93
"1466","7.6","1",0.0833333333333333,"a",0.037037037037037,0.0621851291663832,3.7,18.4,27,0.0720462380582391,1,1,1.3,0.1,3,93
"1467","8.2","1",0.111111111111111,"a",0.0384615384615385,0.0703324829909904,3.7,19.8,26,0.0831983826400026,1,1,1.3,0.1,3,93
"1468","8.8","1",0.428571428571429,"a",0.125,0.0834221852590136,3.6,22.3,24,0.101598148942839,1,1,1.3,0.1,3,93
"1469","9.4","1",0.142857142857143,"a",0.0434782608695652,0.0951005073965054,3.3,23.6,23,0.112063315447455,1,1,1.3,0.1,3,93
"1470","10","1",0,"a",0,0.108767712311535,2.9,24.3,22,0.118097367795968,1,1,1.3,0.1,3,93
"1471","7.1","2",0.333333333333333,"a",0.172413793103448,0.0499435303857115,4,16.1,29,0.0595301993804354,1,1,1.3,0.1,3,93
"1472","7.6","2",0.416666666666667,"a",0.185185185185185,0.0621851291663832,3.7,18.4,27,0.0720462380582391,1,1,1.3,0.1,3,93
"1473","8.2","2",0.555555555555556,"a",0.192307692307692,0.0703324829909904,3.7,19.8,26,0.0831983826400026,1,1,1.3,0.1,3,93
"1474","8.8","2",0.571428571428571,"a",0.166666666666667,0.0834221852590136,3.6,22.3,24,0.101598148942839,1,1,1.3,0.1,3,93
"1475","9.4","2",0.857142857142857,"a",0.260869565217391,0.0951005073965054,3.3,23.6,23,0.112063315447455,1,1,1.3,0.1,3,93
"1476","10","2",1,"a",0.272727272727273,0.108767712311535,2.9,24.3,22,0.118097367795968,1,1,1.3,0.1,3,93
"1477","7.1","0",0.416666666666667,"n",0.172413793103448,0.0497549589355939,3.8,16.1,29,0.058599963332954,1,1,1.3,0.28,3,99
"1478","7.6","0",0.461538461538462,"n",0.214285714285714,0.0560969703357965,3.7,16.8,28,0.0638473605521784,1,1,1.3,0.28,3,99
"1479","8.2","0",0.533333333333333,"n",0.296296296296296,0.0632570279770367,3.8,19,27,0.0791843286054554,1,1,1.3,0.28,3,99
"1480","8.8","0",0.5625,"n",0.36,0.0785788142989051,3.5,20.7,25,0.0909470885326572,1,1,1.3,0.28,3,99
"1481","9.4","0",0.5625,"n",0.391304347826087,0.0951005073965054,3.3,23.6,23,0.112063315447455,1,1,1.3,0.28,3,99
"1482","10","0",0.5625,"n",0.409090909090909,0.108767712311535,2.9,24.3,22,0.118097367795968,1,1,1.3,0.28,3,99
"1483","7.1","1",0,"n",0,0.0497549589355939,3.8,16.1,29,0.058599963332954,1,1,1.3,0.28,3,99
"1484","7.6","1",0,"n",0,0.0560969703357965,3.7,16.8,28,0.0638473605521784,1,1,1.3,0.28,3,99
"1485","8.2","1",0.0666666666666667,"n",0.037037037037037,0.0632570279770367,3.8,19,27,0.0791843286054554,1,1,1.3,0.28,3,99
"1486","8.8","1",0.0625,"n",0.04,0.0785788142989051,3.5,20.7,25,0.0909470885326572,1,1,1.3,0.28,3,99
"1487","9.4","1",0.125,"n",0.0869565217391304,0.0951005073965054,3.3,23.6,23,0.112063315447455,1,1,1.3,0.28,3,99
"1488","10","1",0.0625,"n",0.0454545454545455,0.108767712311535,2.9,24.3,22,0.118097367795968,1,1,1.3,0.28,3,99
"1489","7.1","2",0.583333333333333,"n",0.241379310344828,0.0497549589355939,3.8,16.1,29,0.058599963332954,1,1,1.3,0.28,3,99
"1490","7.6","2",0.538461538461538,"n",0.25,0.0560969703357965,3.7,16.8,28,0.0638473605521784,1,1,1.3,0.28,3,99
"1491","8.2","2",0.4,"n",0.222222222222222,0.0632570279770367,3.8,19,27,0.0791843286054554,1,1,1.3,0.28,3,99
"1492","8.8","2",0.375,"n",0.24,0.0785788142989051,3.5,20.7,25,0.0909470885326572,1,1,1.3,0.28,3,99
"1493","9.4","2",0.3125,"n",0.217391304347826,0.0951005073965054,3.3,23.6,23,0.112063315447455,1,1,1.3,0.28,3,99
"1494","10","2",0.375,"n",0.272727272727273,0.108767712311535,2.9,24.3,22,0.118097367795968,1,1,1.3,0.28,3,99
"1495","7.1","0",0.647058823529412,"a",0.379310344827586,0.0497549589355939,3.8,16.1,29,0.058599963332954,1,1,1.3,0.28,3,99
"1496","7.6","0",0.6,"a",0.321428571428571,0.0560969703357965,3.7,16.8,28,0.0638473605521784,1,1,1.3,0.28,3,99
"1497","8.2","0",0.5,"a",0.222222222222222,0.0632570279770367,3.8,19,27,0.0791843286054554,1,1,1.3,0.28,3,99
"1498","8.8","0",0.333333333333333,"a",0.12,0.0785788142989051,3.5,20.7,25,0.0909470885326572,1,1,1.3,0.28,3,99
"1499","9.4","0",0,"a",0,0.0951005073965054,3.3,23.6,23,0.112063315447455,1,1,1.3,0.28,3,99
"1500","10","0",0,"a",0,0.108767712311535,2.9,24.3,22,0.118097367795968,1,1,1.3,0.28,3,99
"1501","7.1","1",0.0588235294117647,"a",0.0344827586206897,0.0497549589355939,3.8,16.1,29,0.058599963332954,1,1,1.3,0.28,3,99
"1502","7.6","1",0.0666666666666667,"a",0.0357142857142857,0.0560969703357965,3.7,16.8,28,0.0638473605521784,1,1,1.3,0.28,3,99
"1503","8.2","1",0,"a",0,0.0632570279770367,3.8,19,27,0.0791843286054554,1,1,1.3,0.28,3,99
"1504","8.8","1",0,"a",0,0.0785788142989051,3.5,20.7,25,0.0909470885326572,1,1,1.3,0.28,3,99
"1505","9.4","1",0.142857142857143,"a",0.0434782608695652,0.0951005073965054,3.3,23.6,23,0.112063315447455,1,1,1.3,0.28,3,99
"1506","10","1",0,"a",0,0.108767712311535,2.9,24.3,22,0.118097367795968,1,1,1.3,0.28,3,99
"1507","7.1","2",0.294117647058824,"a",0.172413793103448,0.0497549589355939,3.8,16.1,29,0.058599963332954,1,1,1.3,0.28,3,99
"1508","7.6","2",0.333333333333333,"a",0.178571428571429,0.0560969703357965,3.7,16.8,28,0.0638473605521784,1,1,1.3,0.28,3,99
"1509","8.2","2",0.5,"a",0.222222222222222,0.0632570279770367,3.8,19,27,0.0791843286054554,1,1,1.3,0.28,3,99
"1510","8.8","2",0.666666666666667,"a",0.24,0.0785788142989051,3.5,20.7,25,0.0909470885326572,1,1,1.3,0.28,3,99
"1511","9.4","2",0.857142857142857,"a",0.260869565217391,0.0951005073965054,3.3,23.6,23,0.112063315447455,1,1,1.3,0.28,3,99
"1512","10","2",1,"a",0.272727272727273,0.108767712311535,2.9,24.3,22,0.118097367795968,1,1,1.3,0.28,3,99
"1513","7.1","0",0,"n",0,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.3,0.46,3,105
"1514","7.6","0",0,"n",0,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.3,0.46,3,105
"1515","8.2","0",0.461538461538462,"n",0.222222222222222,0.0630885837005125,3.6,19,27,0.078058818587529,1,1,1.3,0.46,3,105
"1516","8.8","0",0.5,"n",0.28,0.0783593351818966,3.3,20.5,25,0.0885237743244743,1,1,1.3,0.46,3,105
"1517","9.4","0",0.5,"n",0.304347826086957,0.0948240699485999,3.1,23.2,23,0.108094676305006,1,1,1.3,0.46,3,105
"1518","10","0",0.5625,"n",0.409090909090909,0.108767712311535,2.9,24.3,22,0.118097367795968,1,1,1.3,0.46,3,105
"1519","7.1","1",0,"n",0,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.3,0.46,3,105
"1520","7.6","1",0,"n",0,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.3,0.46,3,105
"1521","8.2","1",0.0769230769230769,"n",0.037037037037037,0.0630885837005125,3.6,19,27,0.078058818587529,1,1,1.3,0.46,3,105
"1522","8.8","1",0.0714285714285714,"n",0.04,0.0783593351818966,3.3,20.5,25,0.0885237743244743,1,1,1.3,0.46,3,105
"1523","9.4","1",0.142857142857143,"n",0.0869565217391304,0.0948240699485999,3.1,23.2,23,0.108094676305006,1,1,1.3,0.46,3,105
"1524","10","1",0.0625,"n",0.0454545454545455,0.108767712311535,2.9,24.3,22,0.118097367795968,1,1,1.3,0.46,3,105
"1525","7.1","2",1,"n",0.318181818181818,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.3,0.46,3,105
"1526","7.6","2",1,"n",0.333333333333333,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.3,0.46,3,105
"1527","8.2","2",0.461538461538462,"n",0.222222222222222,0.0630885837005125,3.6,19,27,0.078058818587529,1,1,1.3,0.46,3,105
"1528","8.8","2",0.428571428571429,"n",0.24,0.0783593351818966,3.3,20.5,25,0.0885237743244743,1,1,1.3,0.46,3,105
"1529","9.4","2",0.357142857142857,"n",0.217391304347826,0.0948240699485999,3.1,23.2,23,0.108094676305006,1,1,1.3,0.46,3,105
"1530","10","2",0.375,"n",0.272727272727273,0.108767712311535,2.9,24.3,22,0.118097367795968,1,1,1.3,0.46,3,105
"1531","7.1","0",0.6,"a",0.409090909090909,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.3,0.46,3,105
"1532","7.6","0",0.571428571428571,"a",0.380952380952381,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.3,0.46,3,105
"1533","8.2","0",0.571428571428571,"a",0.296296296296296,0.0630885837005125,3.6,19,27,0.078058818587529,1,1,1.3,0.46,3,105
"1534","8.8","0",0.454545454545455,"a",0.2,0.0783593351818966,3.3,20.5,25,0.0885237743244743,1,1,1.3,0.46,3,105
"1535","9.4","0",0.222222222222222,"a",0.0869565217391304,0.0948240699485999,3.1,23.2,23,0.108094676305006,1,1,1.3,0.46,3,105
"1536","10","0",0,"a",0,0.108767712311535,2.9,24.3,22,0.118097367795968,1,1,1.3,0.46,3,105
"1537","7.1","1",0.0666666666666667,"a",0.0454545454545455,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.3,0.46,3,105
"1538","7.6","1",0.0714285714285714,"a",0.0476190476190476,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.3,0.46,3,105
"1539","8.2","1",0,"a",0,0.0630885837005125,3.6,19,27,0.078058818587529,1,1,1.3,0.46,3,105
"1540","8.8","1",0,"a",0,0.0783593351818966,3.3,20.5,25,0.0885237743244743,1,1,1.3,0.46,3,105
"1541","9.4","1",0.111111111111111,"a",0.0434782608695652,0.0948240699485999,3.1,23.2,23,0.108094676305006,1,1,1.3,0.46,3,105
"1542","10","1",0,"a",0,0.108767712311535,2.9,24.3,22,0.118097367795968,1,1,1.3,0.46,3,105
"1543","7.1","2",0.333333333333333,"a",0.227272727272727,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.3,0.46,3,105
"1544","7.6","2",0.357142857142857,"a",0.238095238095238,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.3,0.46,3,105
"1545","8.2","2",0.428571428571429,"a",0.222222222222222,0.0630885837005125,3.6,19,27,0.078058818587529,1,1,1.3,0.46,3,105
"1546","8.8","2",0.545454545454545,"a",0.24,0.0783593351818966,3.3,20.5,25,0.0885237743244743,1,1,1.3,0.46,3,105
"1547","9.4","2",0.666666666666667,"a",0.260869565217391,0.0948240699485999,3.1,23.2,23,0.108094676305006,1,1,1.3,0.46,3,105
"1548","10","2",1,"a",0.272727272727273,0.108767712311535,2.9,24.3,22,0.118097367795968,1,1,1.3,0.46,3,105
"1549","7.1","0",0,"n",0,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.3,0.64,3,111
"1550","7.6","0",0,"n",0,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.3,0.64,3,111
"1551","8.2","0",0,"n",0,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,1,1.3,0.64,3,111
"1552","8.8","0",0.363636363636364,"n",0.16,0.0780860500616783,3,20.4,25,0.0861347362791,1,1,1.3,0.64,3,111
"1553","9.4","0",0.461538461538462,"n",0.25,0.0877714893875461,3,22.3,24,0.101598148942839,1,1,1.3,0.64,3,111
"1554","10","0",0.533333333333333,"n",0.347826086956522,0.0984846108064118,3,23.7,23,0.114734110056427,1,1,1.3,0.64,3,111
"1555","7.1","1",0,"n",0,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.3,0.64,3,111
"1556","7.6","1",0,"n",0,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.3,0.64,3,111
"1557","8.2","1",0,"n",0,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,1,1.3,0.64,3,111
"1558","8.8","1",0.0909090909090909,"n",0.04,0.0780860500616783,3,20.4,25,0.0861347362791,1,1,1.3,0.64,3,111
"1559","9.4","1",0.0769230769230769,"n",0.0416666666666667,0.0877714893875461,3,22.3,24,0.101598148942839,1,1,1.3,0.64,3,111
"1560","10","1",0.0666666666666667,"n",0.0434782608695652,0.0984846108064118,3,23.7,23,0.114734110056427,1,1,1.3,0.64,3,111
"1561","7.1","2",1,"n",0.318181818181818,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.3,0.64,3,111
"1562","7.6","2",1,"n",0.333333333333333,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.3,0.64,3,111
"1563","8.2","2",1,"n",0.35,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,1,1.3,0.64,3,111
"1564","8.8","2",0.545454545454545,"n",0.24,0.0780860500616783,3,20.4,25,0.0861347362791,1,1,1.3,0.64,3,111
"1565","9.4","2",0.461538461538462,"n",0.25,0.0877714893875461,3,22.3,24,0.101598148942839,1,1,1.3,0.64,3,111
"1566","10","2",0.4,"n",0.260869565217391,0.0984846108064118,3,23.7,23,0.114734110056427,1,1,1.3,0.64,3,111
"1567","7.1","0",0.6,"a",0.409090909090909,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.3,0.64,3,111
"1568","7.6","0",0.571428571428571,"a",0.380952380952381,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.3,0.64,3,111
"1569","8.2","0",0.538461538461538,"a",0.35,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,1,1.3,0.64,3,111
"1570","8.8","0",0.571428571428571,"a",0.32,0.0780860500616783,3,20.4,25,0.0861347362791,1,1,1.3,0.64,3,111
"1571","9.4","0",0.454545454545455,"a",0.208333333333333,0.0877714893875461,3,22.3,24,0.101598148942839,1,1,1.3,0.64,3,111
"1572","10","0",0.25,"a",0.0869565217391304,0.0984846108064118,3,23.7,23,0.114734110056427,1,1,1.3,0.64,3,111
"1573","7.1","1",0.0666666666666667,"a",0.0454545454545455,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.3,0.64,3,111
"1574","7.6","1",0.0714285714285714,"a",0.0476190476190476,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.3,0.64,3,111
"1575","8.2","1",0.0769230769230769,"a",0.05,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,1,1.3,0.64,3,111
"1576","8.8","1",0,"a",0,0.0780860500616783,3,20.4,25,0.0861347362791,1,1,1.3,0.64,3,111
"1577","9.4","1",0,"a",0,0.0877714893875461,3,22.3,24,0.101598148942839,1,1,1.3,0.64,3,111
"1578","10","1",0,"a",0,0.0984846108064118,3,23.7,23,0.114734110056427,1,1,1.3,0.64,3,111
"1579","7.1","2",0.333333333333333,"a",0.227272727272727,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.3,0.64,3,111
"1580","7.6","2",0.357142857142857,"a",0.238095238095238,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.3,0.64,3,111
"1581","8.2","2",0.384615384615385,"a",0.25,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,1,1.3,0.64,3,111
"1582","8.8","2",0.428571428571429,"a",0.24,0.0780860500616783,3,20.4,25,0.0861347362791,1,1,1.3,0.64,3,111
"1583","9.4","2",0.545454545454545,"a",0.25,0.0877714893875461,3,22.3,24,0.101598148942839,1,1,1.3,0.64,3,111
"1584","10","2",0.75,"a",0.260869565217391,0.0984846108064118,3,23.7,23,0.114734110056427,1,1,1.3,0.64,3,111
"1585","7.1","0",0,"n",0,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.3,0.82,3,117
"1586","7.6","0",0,"n",0,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.3,0.82,3,117
"1587","8.2","0",0,"n",0,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,1,1.3,0.82,3,117
"1588","8.8","0",0,"n",0,0.155321754782881,1.1,22.5,18,0.0873248968312143,1,1,1.3,0.82,3,117
"1589","9.4","0",0,"n",0,0.173859600605168,0.9,24.4,17,0.101598148942839,1,1,1.3,0.82,3,117
"1590","10","0",0.461538461538462,"n",0.260869565217391,0.0984208894393892,2.7,23.6,23,0.112063315447455,1,1,1.3,0.82,3,117
"1591","7.1","1",0,"n",0,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.3,0.82,3,117
"1592","7.6","1",0,"n",0,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.3,0.82,3,117
"1593","8.2","1",0,"n",0,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,1,1.3,0.82,3,117
"1594","8.8","1",0,"n",0,0.155321754782881,1.1,22.5,18,0.0873248968312143,1,1,1.3,0.82,3,117
"1595","9.4","1",0,"n",0,0.173859600605168,0.9,24.4,17,0.101598148942839,1,1,1.3,0.82,3,117
"1596","10","1",0,"n",0,0.0984208894393892,2.7,23.6,23,0.112063315447455,1,1,1.3,0.82,3,117
"1597","7.1","2",1,"n",0.318181818181818,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.3,0.82,3,117
"1598","7.6","2",1,"n",0.333333333333333,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.3,0.82,3,117
"1599","8.2","2",1,"n",0.35,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,1,1.3,0.82,3,117
"1600","8.8","2",1,"n",0.388888888888889,0.155321754782881,1.1,22.5,18,0.0873248968312143,1,1,1.3,0.82,3,117
"1601","9.4","2",1,"n",0.411764705882353,0.173859600605168,0.9,24.4,17,0.101598148942839,1,1,1.3,0.82,3,117
"1602","10","2",0.538461538461538,"n",0.304347826086957,0.0984208894393892,2.7,23.6,23,0.112063315447455,1,1,1.3,0.82,3,117
"1603","7.1","0",0.6,"a",0.409090909090909,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.3,0.82,3,117
"1604","7.6","0",0.571428571428571,"a",0.380952380952381,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.3,0.82,3,117
"1605","8.2","0",0.538461538461538,"a",0.35,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,1,1.3,0.82,3,117
"1606","8.8","0",0.454545454545455,"a",0.277777777777778,0.155321754782881,1.1,22.5,18,0.0873248968312143,1,1,1.3,0.82,3,117
"1607","9.4","0",0.4,"a",0.235294117647059,0.173859600605168,0.9,24.4,17,0.101598148942839,1,1,1.3,0.82,3,117
"1608","10","0",0.4,"a",0.173913043478261,0.0984208894393892,2.7,23.6,23,0.112063315447455,1,1,1.3,0.82,3,117
"1609","7.1","1",0.0666666666666667,"a",0.0454545454545455,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.3,0.82,3,117
"1610","7.6","1",0.0714285714285714,"a",0.0476190476190476,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.3,0.82,3,117
"1611","8.2","1",0.0769230769230769,"a",0.05,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,1,1.3,0.82,3,117
"1612","8.8","1",0.0909090909090909,"a",0.0555555555555556,0.155321754782881,1.1,22.5,18,0.0873248968312143,1,1,1.3,0.82,3,117
"1613","9.4","1",0.1,"a",0.0588235294117647,0.173859600605168,0.9,24.4,17,0.101598148942839,1,1,1.3,0.82,3,117
"1614","10","1",0.1,"a",0.0434782608695652,0.0984208894393892,2.7,23.6,23,0.112063315447455,1,1,1.3,0.82,3,117
"1615","7.1","2",0.333333333333333,"a",0.227272727272727,0.0991639744872323,1.9,18.2,22,0.0595301993804354,1,1,1.3,0.82,3,117
"1616","7.6","2",0.357142857142857,"a",0.238095238095238,0.11143585015981,1.7,18.9,21,0.0643402457574889,1,1,1.3,0.82,3,117
"1617","8.2","2",0.384615384615385,"a",0.25,0.125333748668099,1.5,21.2,20,0.0786203689154736,1,1,1.3,0.82,3,117
"1618","8.8","2",0.454545454545455,"a",0.277777777777778,0.155321754782881,1.1,22.5,18,0.0873248968312143,1,1,1.3,0.82,3,117
"1619","9.4","2",0.5,"a",0.294117647058824,0.173859600605168,0.9,24.4,17,0.101598148942839,1,1,1.3,0.82,3,117
"1620","10","2",0.5,"a",0.217391304347826,0.0984208894393892,2.7,23.6,23,0.112063315447455,1,1,1.3,0.82,3,117
"1621","7.1","0",0.25,"n",0.133333333333333,0.20263631203476,0.4,19.6,15,0.0590637549557212,1,1,0.9,1,3,63
"1622","7.6","0",0,"n",0,0.251340879661293,0.0999999999999996,20.5,13,0.0633571079826131,1,1,0.9,1,3,63
"1623","8.2","0",0.533333333333333,"n",0.380952380952381,0.112704171915236,1.6,18.9,21,0.0643402457574889,1,1,0.9,1,3,63
"1624","8.8","0",0.5,"n",0.35,0.126591045017879,1.4,21.2,20,0.0786203689154736,1,1,0.9,1,3,63
"1625","9.4","0",0.416666666666667,"n",0.277777777777778,0.156640115710471,1,22.5,18,0.0873248968312143,1,1,0.9,1,3,63
"1626","10","0",0.363636363636364,"n",0.235294117647059,0.175158208708372,0.800000000000001,24.4,17,0.101598148942839,1,1,0.9,1,3,63
"1627","7.1","1",0,"n",0,0.20263631203476,0.4,19.6,15,0.0590637549557212,1,1,0.9,1,3,63
"1628","7.6","1",0,"n",0,0.251340879661293,0.0999999999999996,20.5,13,0.0633571079826131,1,1,0.9,1,3,63
"1629","8.2","1",0,"n",0,0.112704171915236,1.6,18.9,21,0.0643402457574889,1,1,0.9,1,3,63
"1630","8.8","1",0,"n",0,0.126591045017879,1.4,21.2,20,0.0786203689154736,1,1,0.9,1,3,63
"1631","9.4","1",0,"n",0,0.156640115710471,1,22.5,18,0.0873248968312143,1,1,0.9,1,3,63
"1632","10","1",0,"n",0,0.175158208708372,0.800000000000001,24.4,17,0.101598148942839,1,1,0.9,1,3,63
"1633","7.1","2",0.75,"n",0.4,0.20263631203476,0.4,19.6,15,0.0590637549557212,1,1,0.9,1,3,63
"1634","7.6","2",1,"n",0.461538461538462,0.251340879661293,0.0999999999999996,20.5,13,0.0633571079826131,1,1,0.9,1,3,63
"1635","8.2","2",0.466666666666667,"n",0.333333333333333,0.112704171915236,1.6,18.9,21,0.0643402457574889,1,1,0.9,1,3,63
"1636","8.8","2",0.5,"n",0.35,0.126591045017879,1.4,21.2,20,0.0786203689154736,1,1,0.9,1,3,63
"1637","9.4","2",0.583333333333333,"n",0.388888888888889,0.156640115710471,1,22.5,18,0.0873248968312143,1,1,0.9,1,3,63
"1638","10","2",0.636363636363636,"n",0.411764705882353,0.175158208708372,0.800000000000001,24.4,17,0.101598148942839,1,1,0.9,1,3,63
"1639","7.1","0",0,"a",0,0.20263631203476,0.4,19.6,15,0.0590637549557212,1,1,0.9,1,3,63
"1640","7.6","0",0,"a",0,0.251340879661293,0.0999999999999996,20.5,13,0.0633571079826131,1,1,0.9,1,3,63
"1641","8.2","0",0,"a",0,0.112704171915236,1.6,18.9,21,0.0643402457574889,1,1,0.9,1,3,63
"1642","8.8","0",0,"a",0,0.126591045017879,1.4,21.2,20,0.0786203689154736,1,1,0.9,1,3,63
"1643","9.4","0",0,"a",0,0.156640115710471,1,22.5,18,0.0873248968312143,1,1,0.9,1,3,63
